,bbva_volumes_momentum_5d,bbva_volumes_momentum_3d,bbva_cds_returns_2d,bbva_cds_returns_1d,bbva_returns_1d,bbva_cds_momentum_1d,bbva_momentum_3d,bbva_rsi_14d,bbva_momentum_10d,bbva_returns_10d,bbva_results_1d
2008-05-30,-0.029164771674793536,0.5137366922174609,-1.6812343257300495,-0.6337722492961764,-0.11951523828747487,-0.42420092227523937,-0.39017260428805534,-0.3942330370670432,-1.5036603075908546,-0.8338513695173417,-1.0
2008-06-02,0.09614499444293044,0.1362570289162649,0.7188442606396709,1.6891157826183514,-0.8402337411965044,1.1573139194125526,-0.9741442157152436,-0.6831087974184156,-2.046912336652592,-1.1507226311944136,1.0
2008-06-03,0.4850542483468124,0.1896021867363105,2.1126634601075964,1.4108042123987687,0.3058885625767276,1.0292821413143596,-0.6359206577543977,-0.5994825819536166,-1.8716638640348224,-1.0475290374286412,-1.0
2008-06-04,0.23826366054901615,-0.027986445176564363,2.1692207065999694,1.7720789208508616,-0.35230576087295085,1.3788365282802961,-0.8512701889820723,-0.771245750579886,-1.6438955577917522,-0.9290679842957532,-1.0
2008-06-05,0.3989362072342161,0.2862746263901128,1.1806485785007148,-0.039320240307140576,-0.521826782904668,-0.030894668693010507,-0.5437651377045221,-1.273466754991461,-1.5386735300077259,-0.8802734519720233,-1.0
2008-06-06,0.67081500394211,0.6954841627852072,0.5166600069948359,0.798082146625331,-1.5192843055224456,0.6534766343786454,-2.2041644208254514,-1.1503755444070192,-2.2746806428956594,-1.333716989492803,-1.0
2008-06-09,0.16685252769765138,0.0663887043365096,2.6139797883736104,3.0372126839711044,-0.3714227643800451,2.686787067125181,-2.2038444363808343,-1.2544254221142548,-1.9942101424938672,-1.1831565350018118,1.0
2008-06-10,0.1804346538532794,-0.02417873009321788,2.7619852290085634,1.0151895305963186,0.1487650712872024,0.9749377175172828,-1.5891543182703447,-1.792087708881206,-1.8891704752432577,-1.1189726853733089,-1.0
2008-06-11,0.1138991464334368,-0.5728703637249182,0.6903972793193053,-0.0015745288054176407,-0.9726869552021116,-0.0004986350437972627,-1.066299735765125,-1.8534188013284745,-2.2569916711538025,-1.3582186436856531,1.0
2008-06-12,0.4284237508909135,0.5421947104592059,0.007029894571902348,0.012766210500043569,1.441450815666251,0.013548016869855404,0.5320225650999847,0.09693420705074428,-1.5036603075908546,-0.8853825746770364,1.0
2008-06-13,-0.5268547474575471,0.0034754592478681364,-0.550689658156701,-0.8196865695717009,0.6922901097788066,-0.7889533260657852,1.023838656477292,0.30259888460720713,-1.0833192780550065,-0.6288290592489898,-1.0
2008-06-16,-0.02368991132595377,-0.0682277981934888,-1.4271375576152985,-1.2728845724846392,-1.191363211657663,-1.1751211172000915,0.8088091096942397,-0.12140464267961724,-1.2408787789309161,-0.7397959310881289,1.0
2008-06-17,0.10044624964003296,-0.3450704117858948,-1.2231881760372325,-0.5205156978324283,0.32144448271935544,-0.4628867832833289,-0.17514305750500295,-0.4997901132149397,-1.2410611394643398,-0.7348798191065846,-1.0
2008-06-18,0.12023479373245367,0.06023907300857075,0.18467481630013585,0.7922925584683721,-0.9675196464358492,0.7108146069442071,-1.6505913316369358,-0.7905787384584748,-1.538855890541147,-0.9293048564105064,-1.0
2008-06-19,-0.37666262520858174,0.1968478274643756,1.403311639098252,1.2670878623702662,-0.3085332035686665,1.1847164042932814,-0.8512701889820723,-0.841621803523114,-1.4161272515486818,-0.8618980356409369,-1.0
2008-06-20,0.9808677089722321,0.8648757736167539,2.2654211963785107,2.0569106013898177,-0.31110326020399043,2.0567601878506023,-1.4045232937259708,-0.6618640544344677,-0.7853421664447783,-0.4800785573776863,-1.0
2008-06-24,0.9829565196590622,0.7758551782593204,2.46735632085717,1.5633040448249982,-1.2592886909171064,1.6821060458258454,-1.6198728249536398,-0.5631636265254444,-1.206047917047468,-0.7606693729278022,1.0
2008-06-25,1.00948550099514,1.0111305519882057,0.8064534577821396,-0.3794476438555218,1.2431038164134152,-0.4166019138629361,-0.2980170842381741,-0.3493660864133927,-0.6803024991941701,-0.414827290463072,-1.0
2008-06-26,0.9577692854746028,0.03763968148831487,0.19821784151662167,0.6710906037590972,-2.039026887250762,0.744664735326282,-1.7427468516868112,-0.7137290412922509,-1.170852334097179,-0.7518209538579209,-1.0
2008-06-27,0.8378876254327261,0.05491308727017735,1.1882941474786983,1.0728832690955217,-0.2154168665432231,1.2326131845890125,-0.8512701889820723,-0.3593309878724193,-1.994392503027288,-1.275438135590576,-1.0
2008-06-30,-0.06259064861181195,-0.1840386099550404,-0.2799961279259549,-1.4827265750930334,-0.6716516459643174,-1.6865574106463048,-2.4499124742917986,-0.4278525924235545,-2.6600084500146424,-1.7064824162281944,-1.0
2008-07-01,0.6405506852273722,0.4654899559215043,0.2762941248560128,1.8888986871228528,-0.6044948760813705,2.169593949124195,-1.2202122536262088,0.0517948460406456,-2.3272004765209635,-1.5210153766919967,1.0
2008-07-02,0.8471578372839238,1.02020048470991,1.915679938143716,0.9220685710523048,0.5095749668805225,1.1216216071729472,-0.6359206577544033,-0.13574335520141032,-2.2569916711538056,-1.4615608077048658,1.0
2008-07-03,-0.8787898632455248,-0.7609258834700869,1.296552936869208,0.9807088056168048,0.6175246415747321,1.239751647036932,0.4091485383668079,-0.6535979348781087,-1.4861536963824218,-0.9606418556840411,-1.0
2008-07-04,-0.5229478004211692,-1.0834484902242822,-0.3733319636632009,-1.5274653158906286,-1.3693034360236969,-1.906237835656521,-0.2058615641882986,-0.8094276865131548,-1.9593792806104189,-1.295875336032517,1.0
2008-07-07,-1.368537543102555,-2.351864799310168,-0.06319150210930025,1.4356500833337231,0.12658688334612014,1.7912554393843805,-0.5130466310212265,-1.091856814004006,-1.7489352250423609,-1.157552836355145,-1.0
2008-07-08,0.05064518607806805,1.3748449417484878,1.2052171725687812,0.3331479695673905,-0.45798557033924,0.4319540255109053,-1.3738047870426753,-0.7872286507310527,-1.3459184461815243,-0.9043183226907526,1.0
2008-07-09,-1.204964655283711,0.3529183246077651,-1.5056561342258716,-2.5408970583797017,0.9790029204402246,-3.13957992827152,0.5016240428613059,-0.5195587409949297,-1.5036603075908577,-0.9877816965783676,-1.0
2008-07-10,2.58425967300001,3.10647276804604,-1.3911071369263457,0.501178502995807,-1.5111234396018836,0.5956781158487031,-0.789833175615487,-0.8214726810218426,-1.2058655565140506,-0.820949234063168,-1.0
2008-07-11,0.48707147948295504,-0.6564510081059265,0.2171460072327111,-0.18177004660534826,-1.5216875194384245,-0.21557360041019136,-1.58915431827035,-1.0722230952160172,-1.7664418362507968,-1.2337678104608578,1.0
2008-07-14,1.026766790553358,-0.16834899712931933,-1.0376710203116313,-1.3394973602944644,0.4583781839513843,-1.5493147132604677,-2.0195333962810715,-1.1521622380021441,-1.2583853901393516,-0.8766463328874433,-1.0
2008-07-15,-0.13893300763569558,-1.2895142765807743,0.2911554154054232,1.7674693190040651,-1.3909929058650907,2.0655105611738627,-1.8659408628646048,-1.6426587293713486,-1.573869112958019,-1.1252020179403732,1.0
2008-07-16,-0.19869550941185715,-0.31803294941712906,1.5364222606101403,0.4871694564681395,0.6328491572909707,0.5968294807596571,-0.2365800708715885,-1.3565352940356683,-1.538855890541147,-1.0862438773138283,1.0
2008-07-17,-2.0584627069035,0.08789839001429081,-1.0335180345361643,-2.0023448989542603,1.5918370032359035,-2.3727708975754886,0.6241780851498602,-1.097322051606649,-1.1358391116803106,-0.7783335363625276,1.0
2008-07-18,0.9228136985691312,0.38235709545697855,-1.3537447102712217,0.0174328336230464,2.038658809116931,0.02114702528215544,3.268209551025415,-0.7521189353465997,0.4060191983958775,0.29867919399152604,-1.0
2008-07-21,-0.7130484283122059,-0.6715895319220301,-1.242104545712314,-1.838581296957657,-0.3352070906108513,-2.0174596860547727,2.5303254217371367,-0.6654335590887872,0.19557514282781896,0.15273920024258444,-1.0
2008-07-22,-1.556942919768635,-0.7988296189988603,-1.0090074461904917,0.3593601389389774,-0.5317915385906979,0.3840572452151743,0.9009646297441206,-0.386510724334101,0.16056192041095058,0.12941442089790015,1.0
2008-07-23,-0.5608915232518795,-1.7696833277220716,-1.6201167895148034,-2.7350101733569097,1.8411099540825933,-2.7778210732494557,0.7780906030109437,0.005693635065474439,0.5635786992717869,0.4018646956873438,-1.0
2008-07-24,-0.2189622553415309,0.5713100336208451,-2.2779284236714767,-0.6055757608816259,-0.5925366643216168,-0.5738783606993911,0.5630610562278915,0.2568674116257296,0.9665954781326233,0.6921641707834644,-1.0
2008-07-25,-2.063094689966785,-0.11285947309163535,-0.046747969136142965,0.5378813472062908,-0.9474476395602718,0.5109376584024162,0.22483749826704552,0.530981970905115,1.1943637843756936,0.8736402601349845,-1.0
2008-07-28,-0.028133084360546852,-0.15034112085790058,-0.07252902625455006,-0.6433936805673578,-1.0861848329829025,-0.6077284890814629,-2.1116889163309533,0.3563053274217194,0.5110588656464826,0.3855145379547372,1.0
2008-07-29,0.16476231812612566,-0.4233952577478051,0.6191736974670264,1.5525316748465512,0.5218732061647305,1.4974271141086617,-1.2202122536262088,0.21630290485451345,1.3345990345765912,0.9900344844584188,1.0
2008-07-30,0.20941260942878048,0.4537273824050123,0.43937701910216376,-0.9071352451950137,0.20508983222824026,-0.8847468866572373,-0.2980170842381741,0.11570798574680165,1.1593505619588251,0.854850405093356,-1.0
2008-07-31,-0.17302234997041738,0.4295510412404387,-0.2314462270645392,0.5685091993391087,-0.2638784106716673,0.5523867951967912,0.3477115250002223,0.5638825851027279,0.3534993647705733,0.26839170017591674,-1.0
2008-08-01,-0.07248383701494833,-0.34498002223901864,0.8651302472739522,0.7014194717559165,-1.1829311048724815,0.6990706848524655,-0.9744642001598663,0.6107306699433853,-1.0833192780550096,-0.7497220874090881,-1.0
2008-08-04,0.030925147930525112,-0.32497243386805885,0.3822936754034032,-0.1397579059417245,-1.0490288390640368,-0.1395835162871615,-1.9273778762311904,0.7161617971203071,-1.3811140291318136,-0.9753100062259368,1.0
2008-08-05,-0.22393156664245029,-0.4732046016486519,-0.4936731821497772,-0.5835256766979146,1.906658851810774,-0.5777930013966371,-0.2672985775548842,1.065240326486026,-0.3122989427502051,-0.2046905204778401,-1.0
2008-08-07,-0.5206455317513634,0.01524803749347691,-0.4892188782973562,-0.1332239416991797,-0.02974489722859155,-0.1292212320885661,0.6244980695944827,1.2265819284891062,-1.170852334097179,-0.7959337170184893,1.0
2008-08-08,-0.6268382578357189,-0.21400165559768344,-0.12972082831503526,-0.05618235175328155,0.7165824940416543,-0.05369169392992044,1.9770723169932332,0.7606490200323036,-0.5752628319435646,-0.3822149321000096,1.0
2008-08-11,0.6612925002806851,0.5211191413511946,-0.3929300046801365,-0.5193222869534521,1.0123045608226258,-0.499039641487312,1.3313437077548422,0.6362158286112191,0.31830378182028085,0.2371223481651549,-1.0
2008-08-12,-0.3219205629838308,-0.13054083664286031,-0.3665798134840379,-0.017529576198694902,-0.14292688647740176,-0.015696651868403886,1.239188187704961,0.7831646475192047,0.7388271718895532,0.5352186131230808,-1.0
2008-08-13,0.027003877102969063,0.16651154181179087,0.1549998263911469,0.24577655441364316,-1.7851180259658994,0.2362219906485528,-0.7283961622488958,0.02932974008176342,-0.2949746920751901,-0.19385605000228784,-1.0
2008-08-14,0.06252936175235495,-0.570579068710886,0.3594735820639114,0.2824104935337992,-0.5907150071492843,0.27421703271006603,-1.988814889597776,0.04116902813004622,-0.6452892767773014,-0.4453529508582384,1.0
2008-08-15,-0.01850698442124809,0.08285679689374008,0.13752102637556798,-0.07980295485603328,0.5705152477868203,-0.07648871916682709,-1.4355617848538833,-0.02698377805315181,-0.27746808086675745,-0.18166088866832933,-1.0
2008-08-18,-0.762940261758569,-0.2517585779916714,-0.029390082607877992,0.037570614191324604,-0.18955391135163446,0.03749640701771602,-0.1748230730603861,0.31457490053149384,0.16074428094437135,0.13227447989124386,-1.0
2008-08-19,0.2405130868420137,0.04359762297745297,0.579961891548431,0.8140480580464495,-1.8667257387964376,0.8049962566603209,-1.1277367491317103,0.08487942472017165,-0.18957030375774006,-0.12614093296685905,-1.0
2008-08-20,0.6705653719830644,0.8406967722351898,0.6572482121025196,0.15094097949854485,-0.4085413475661436,0.15309344407760386,-1.865620878419988,0.5725399460406827,-1.1883589453056147,-0.8578098625750552,-1.0
2008-08-21,0.6637745748903685,0.8253121783474558,1.1372667401560397,1.5181814090652377,-1.3114639767496914,1.5828583905015248,-2.6652620055194625,0.3193534157310159,-1.714104363158913,-1.262869445424087,1.0
2008-08-22,-0.005942280896492714,-0.15827400358547156,1.3557881045162683,0.4714873158662398,1.7072993272069958,0.5125495692777478,-0.021550524088536242,0.6279647819867923,-1.3285941955065093,-0.9497748261933208,-1.0
2008-08-25,-0.1278284441940429,-1.0329034228331226,0.3197471227309885,-0.0015745288054176407,-0.6617058206603315,-0.0004986350437972627,-0.2058615641882929,0.7447706850260282,-2.064418947861024,-1.4788095871190834,1.0
2008-08-26,-0.10751051090607393,-0.7110241644980884,1.2412589892273036,1.823241884988383,0.5979183786171067,2.0731095695861663,1.1777511743383755,0.1967944708607917,-1.7491175855757812,-1.2446814705687808,1.0
2008-08-27,-0.5927095497035091,0.266606369900932,1.99610830656522,1.1057047703639131,0.4668101836331329,1.3343938427174369,0.28627451163363105,-0.23703811912049064,-0.7503289440279101,-0.5330082843297426,1.0
2008-08-28,-0.4231630104801665,0.5363581943818342,0.4728341235206686,-0.4112305204350673,1.0723195171010769,-0.5013423713092265,1.5774117456658068,-0.10055730286401528,-0.032010802881830565,-0.007442205600477517,1.0
2008-08-29,0.11226207699025284,0.05675048757942242,-0.7846514769845275,-0.7388855902041667,0.2919359618658161,-0.8812927919243723,1.3623821988827491,-0.4391811686855739,-0.1545570813408716,-0.09548116136581272,-1.0
2008-09-01,-0.10272539922513224,-0.5535051792033184,-0.3819197258876179,0.17953179578518666,-0.07095699495935258,0.2134249654116396,0.9624016431107062,-0.4142799871648819,-0.10221960824898817,-0.05800117199170635,1.0
2008-09-02,0.039189837522062725,-0.2586602603736261,-0.2307718224159347,-0.5171685656498268,1.2406367716963085,-0.6054257592595582,1.1163141609717901,0.1695950896521409,1.2468836180009946,0.9240135162278016,1.0
2008-09-03,0.04508867814925314,0.20088422482423995,0.2520678327067173,0.8878034238510965,0.048909764357595316,1.050927801640316,0.9316831364274106,-0.16103846564760066,1.4396387018271966,1.0685810423965505,-1.0
2008-09-04,-0.11095976651319936,0.5283017272258087,0.7931705535484012,0.27656844616226955,-1.4212602051051917,0.3361604649194432,-0.11338605969379485,-0.3723297444764359,1.3521056457850238,1.033882320058193,-1.0
2008-09-05,0.162052087392863,0.1769583488724115,1.3133566989788303,1.6508581651352503,-1.3831464694954572,2.0795572130875155,-2.1116889163309533,-0.76016050126949,0.05570461369376288,0.057213793209424976,1.0
2008-09-08,0.8115995083980952,0.19644549855994975,-0.7165252668118157,-2.701040765175128,2.3616247327864883,-3.328403773668138,-0.3594540976047597,0.07099727480414443,1.3521056457850238,1.0126719995829008,-1.0
2008-09-09,0.12718122167317647,-0.025664210682315468,-0.9868122324479792,1.2543774967288992,-0.06930598738375693,1.5027233926990533,0.6859350829610625,0.2091607830462179,1.0718175059166493,0.8018101752742551,-1.0
2008-09-10,0.1958179327160955,0.23392057289147736,0.5562062598637016,-0.4376056721983671,-0.6688029242627187,-0.5310475860118633,1.208149696577054,0.4722510545216033,0.5810853104802228,0.4429242234991931,-1.0
2008-09-11,0.1500706793809368,-0.1189350424364012,0.5726465951179204,1.278493624915375,-0.8826969219474363,1.5840097554124786,-1.2509307603095043,0.17577048015751087,-0.2597791091249008,-0.17491642186271544,1.0
2008-09-12,-0.09122461647042457,-0.036728920608273936,0.6678512219921173,-0.2979511608917768,1.1829552002899881,-0.3746922311041734,-0.2980170842381741,0.2266656974918365,0.12554869799408214,0.10667092968190717,-1.0
2008-09-15,1.459460209404753,1.4327873015131112,4.1407399284548525,6.372831904966666,-3.258697260330277,9.124989376203368,-2.2038444363808343,-0.4750621338391351,-1.2233721677224831,-0.9007454088535669,1.0
2008-09-16,1.3456433450011986,1.1440785972647964,10.275893260910255,8.701630777150147,0.052593356188443255,16.93953329983717,-1.4969987982204631,-0.6108657858568559,-1.7491175855757812,-1.2762008249280143,-1.0
2008-09-17,0.24351509339859964,0.5614283684552488,10.270945055119167,6.365573441966625,-1.8690878675880251,16.766598290211732,-3.710331201640673,-0.8245928034293676,-2.5199555603471624,-1.8823424772716773,-1.0
2008-09-18,0.3605878126744736,-1.1940667511895342,2.7178541999951245,-2.377906498075413,-0.4834370318449491,-6.767991308655119,-1.6198728249536398,-0.4025918069917663,-2.08192555906946,-1.5859637548070908,1.0
2008-09-19,2.3599067228559223,0.9556217124619376,-4.722865489345706,-4.549127934441293,5.286669939062596,-11.271209748382333,2.1613833570929954,0.4972916610823995,0.686124977730828,0.5218874079762487,-1.0
2008-09-22,-0.940453094676074,0.2743982611280013,-6.2327767756100885,-4.592777032447564,-0.19163144624425926,-9.460112743450102,3.3296465643919952,0.7989389588710449,-0.417520970534231,-0.28501396324413564,-1.0
2008-09-23,-1.1456792717017283,-0.3296462037973227,-1.7709882525436411,1.9958154806047088,-0.1925091573703372,3.9000954102895617,3.5142775889363738,1.4031484244051953,-0.4700408041595353,-0.3239496594023689,-1.0
2008-09-24,-0.6003968742652225,-2.3349190821415164,2.237228987190065,1.2868281737712843,-0.07138163557783428,2.6879384320361384,-0.3591341131601428,1.6686227464442065,-0.2070769149661759,-0.1351475873677946,1.0
2008-09-25,-0.5333197029291935,-0.7957293095887309,1.1818338076810668,0.44766910506752605,1.4108849951087066,0.9703322578734572,0.8702461230608248,1.6544906718890124,0.7913470055148574,0.5896893518622639,1.0
2008-09-26,-2.4473827578329193,-0.3179590030955643,1.8457038341630985,2.2606510557405586,0.2064152214463191,5.1654454474291125,1.1774311898937586,1.199092623265563,0.37082361544558506,0.28107502069882473,-1.0
2008-09-29,0.6892564614779476,1.5361891648602597,4.215705067422327,3.9241951405530267,-1.9144619335072797,10.166053528688892,-0.2365800708715885,0.7518563800488752,0.914075644507319,0.7058915108592902,1.0
2008-09-30,0.6568988792884756,0.8348581935258038,1.5378405201065082,-1.667475937444325,0.4984783674781181,-4.512467448094276,-0.9434257090319536,0.4063914227139859,1.1068307283335177,0.8468038211754604,1.0
2008-10-01,1.120138541377259,1.1555273808380062,-1.0945258930726864,0.06280880795187986,0.9323432472124988,0.16829146090222027,-0.3898526198434384,0.24813454503665686,2.2631788707573017,1.7321355111471632,-1.0
2008-10-02,3.554395469565771,2.0075095439365054,-1.5835198183935553,-2.384775189746576,-0.4692472504571265,-5.964568873790723,0.7166535896443583,0.4448657044819755,2.2456722595488694,1.7366198845340504,1.0
2008-10-03,1.8513866408682569,0.8507223397184297,-1.2922940014144642,0.4900044231799007,2.849838569273121,1.1831044934179564,2.5917624351037225,1.4742033026599612,1.3521056457850238,0.966512055220032,-1.0
2008-10-06,-0.9139047850880764,-0.4539094887847393,0.6855019268252138,0.5164296454706482,-2.4708494041796603,1.2724504105080459,-0.08298753745512183,1.2316238270073079,0.31830378182028085,0.2462145344807125,1.0
2008-10-07,-0.23548568433899986,-2.8731441305775784,-0.06677647006338774,-0.6135036239952166,0.32736256926927604,-1.5014179329647332,0.5320225650999789,1.2275534744178676,0.5460720880633512,0.4105087453512611,-1.0
2008-10-08,-0.11300867943230525,-0.7664279832840318,-3.230417509883696,-4.124276986880171,-2.634358172173028,-9.199904273574283,-3.710331201640673,0.5899330135196625,-0.5577562207351288,-0.3994645345604321,-1.0
2008-10-09,-2.096256512640573,0.8507020411061753,-3.653273600874468,-1.2337860900812796,-1.5655316481807904,-2.4653406364162707,-2.8802915523025203,-0.4126499956785104,-1.8191440304095212,-1.3400966146931723,-1.0
2008-10-10,2.3071198679782787,3.338395940658881,-0.4106211216955841,0.632330566607939,-6.3375656898322354,1.252186388075246,-7.337994850270842,-1.3351189221549182,-4.306906427341433,-3.4081801912323577,1.0
2008-10-13,0.26655911801391424,-0.08254209811200551,-2.851183016035672,-4.813816702647241,4.5018460457577225,-8.753404961105918,-2.4191939676085035,-0.922806933902192,-1.8016374192010856,-1.38044488242891,1.0
2008-10-14,1.282518909547074,0.4326342327325415,-7.010616185369653,-5.469091450867387,2.765845787377876,-8.082850036965736,0.6552165762777726,-1.0438945356569185,-0.9080708054372402,-0.6638924678286436,-1.0
2008-10-15,-0.6924819270056641,-3.701224610277317,-2.775092066497477,1.3992222049047902,-2.6113733773521934,1.9031681087292045,3.022141513114444,-1.0096489299119509,-2.3623960594712523,-1.7838074325162845,-1.0
2008-10-16,-0.4270446199712144,0.17208332774472854,-3.1420013364394883,-6.007306204393156,-3.0067603697370897,-7.4539745226021115,-1.8963393851032782,-0.7437822045563058,-3.2907935351185458,-2.5857335503310592,1.0
2008-10-17,-2.5342957595045976,-0.39595801102999584,-3.3652803715369397,1.0716968990943412,1.2402148257392287,1.2022171509398023,-3.0338840857189875,-0.9405814062080894,-4.114151343515233,-3.0944203074505223,1.0
2008-10-20,-0.3636517759789622,0.23918381220737514,0.5480918967992079,-0.26682793522869985,1.5256850670308832,-0.3026167876783929,-0.1748230730603861,-0.7985148043475659,-2.414733532563136,-1.8314020598364107,-1.0
2008-10-21,-1.7149826472412584,-0.8274784210634745,-0.7923518924638582,-0.8945838213883787,-1.2269695751790035,-0.9941265531979648,0.9931201497939962,-0.4704099285376417,-3.0280120064586065,-2.3226151033953,-1.0
2008-10-22,0.1687352885796119,-1.0565914406875092,0.4586850573295199,1.5683029779016442,-4.419416794065904,1.7705308709871894,-2.6038249921528767,-0.8038378734727819,-3.4835486189447478,-2.8867442579797458,-1.0
2008-10-23,-0.39253143527635137,0.14382760165587727,1.631475518305693,0.8257682672667299,-1.8657161957604715,0.9790826311967208,-4.724681891078589,-0.8978921008485169,-3.4658596472028913,-2.9816110892246876,-1.0
2008-10-24,-0.7554387327275423,0.5428553502888057,1.4068045493642094,1.2387358612345012,-4.160346943632743,1.5308166965263588,-6.200450149655142,-0.9370699247520332,-2.379720310146269,-2.2935482124231896,-1.0
2008-10-27,0.4529117397536263,0.5172207475669512,2.2922433242126976,2.1246076562049114,-2.133330686689491,2.8099831125973624,-4.509652344295536,-0.4411129981205069,-4.674909983785402,-4.390452255061663,-1.0
2008-10-28,0.25704703702860104,-0.19193382555217925,0.5836864433681186,-1.267525484121677,-2.3643739754916893,-1.7029067923818657,-4.571089357662122,-0.3464595858670034,-6.444354239571235,-6.011747209840863,1.0
2008-10-29,0.6267118932840183,0.2956983872485014,-0.9124211252157092,-0.07001437228906017,6.0717109339729705,-0.09007482511609884,0.8395276163775323,-0.0931749413804712,-3.6236015086122237,-3.2676462869596343,1.0
2008-10-30,-0.08702676052518245,-0.38444574851077135,-1.1200406071528726,-1.5720799815199524,1.9387697746859665,-1.989366382227464,3.0224614975590605,0.08428369788372032,-1.8716638640348255,-1.7047184900075951,1.0
2008-10-31,-0.6440988399599229,-0.3388216391827194,-2.0840447553742574,-1.4841003535857185,2.06864640103512,-1.7655410435378192,5.389386434395739,-0.2894794567142665,-1.6438955577917522,-1.4429106152011282,1.0
2008-11-03,-0.7719425576366726,-0.8512163469018368,-0.9335595517218934,0.11555279596932333,0.8792658723391767,0.13513215146670182,2.807111966331392,-0.6513095372502361,-1.9241836976601268,-1.6471974152737787,1.0
2008-11-04,1.1330159448879666,1.0017503570022717,-0.39314795484727977,-0.6913771431301613,3.850108012830271,-0.7901046909767391,4.159686213730153,-0.3570521332647893,-0.06702402529869897,-0.04269689503529489,1.0
2008-11-05,-0.9884022516297852,-0.04116649025648124,-0.4029113658822673,0.10123096685719156,0.8418963351093975,0.11578922096265705,3.5139576044917566,-0.4438410952546007,1.8426554806880329,1.6200272817306105,-1.0
2008-11-06,-0.23598788394469156,0.13992984401047948,0.8194944006720722,1.1017550349107508,-3.0199256006714457,1.2784375080450212,1.023838656477292,-0.4042221763183391,1.3519232852516032,1.2552643726473245,1.0
2008-11-07,-0.18259937072976487,-1.626013624849701,1.4448013795492178,1.018486182479016,0.4481210555933139,1.2337645494999665,-1.1280567335763274,-0.5706626720776157,2.823755150494053,2.7116709715387786,-1.0
2008-11-10,-0.13662433562045256,-0.017840743836183868,0.796165324667086,0.15027868092959226,-0.9204459475483732,0.187634391406252,-2.2656014341920367,-0.5234405604837108,3.1215499015708583,3.094976950462037,-1.0
2008-11-11,-0.9446595803607052,0.3083892222792343,0.2129514491691913,0.16297682916255574,-4.340439398492435,0.20467459208838232,-2.8802915523025203,-0.4811048547354802,2.3155163438491853,2.470484229153604,-1.0
2008-11-12,0.08442766039683597,0.2200915312505282,0.6808711447141321,0.8366644014303921,-1.6481714360069917,1.0661258184649192,-4.079273266284815,-0.4441395799386692,0.020509030743473683,0.030782439276184462,1.0
2008-11-13,-0.4755528382381,-0.1916762471505244,0.8022706135267058,0.3410562360836352,0.3459117346993588,0.4460006774245515,-3.3106706303132447,-0.4945406035182793,-0.4877297759013903,-0.4726058799924745,1.0
2008-11-14,0.05656093153721276,-0.6464240719603219,-0.0273884545709282,-0.3803524128822009,0.3994582682175311,-0.4937433628969198,-0.5130466310212265,-0.7820849529432842,-1.0483060556381378,-1.0001166735653289,-1.0
2008-11-17,0.022678959081650785,-0.0782553897548737,0.7557461472808,1.4898268757018254,-2.4353911812404783,1.9860663823179607,-0.912707202348658,-0.8265943471469229,-2.099432170277893,-2.0476423169475217,-1.0
2008-11-18,-0.6191476429395808,0.16789672450956905,1.7074506283599968,1.0156913360107092,-0.34223485005570803,1.4248911247185032,-1.281649266992797,-1.0711669551205274,-3.588770646728776,-3.3725415700936923,-1.0
2008-11-19,0.12113331116420713,0.2832688510678233,1.3432082057442134,0.9555240881413908,-2.591592287054456,1.395185910015853,-2.818854538935935,-1.1853288775264899,-4.657403372576967,-4.457621359598132,-1.0
2008-11-20,0.3875635504960573,0.1653251621417231,1.1274605133999331,0.6992136654487707,-1.6370379167793505,1.0562240802307112,-2.296319940875329,-1.2876246956854491,-3.9916050650561914,-4.020589628297318,-1.0
2008-11-21,0.120422224579052,0.0771676915361301,-0.13376837192200114,-0.8945572514780935,-0.2486335416659897,-1.3418387563063805,-2.234562943064124,-0.972480932196448,-4.219373371299263,-4.240783843257002,1.0
2008-11-24,0.04255330800293052,-0.1551377041382303,-0.4456744294558631,0.2416824564244991,4.339686356745651,0.3601088550673104,1.2391881877049638,-1.134906194274167,-2.66000845001464,-2.5784328406456134,1.0
2008-11-25,0.05160314625808042,-0.16080539282137252,-0.011687871933676644,-0.2579476391692645,1.2914780481018482,-0.3804490556589497,2.714956446281513,-1.0613726547638218,-0.8028487776532109,-0.7985871880319191,-1.0
2008-11-26,-0.2977198774539359,-0.1258394621430854,-0.5380356405881124,-0.5304106951602403,-1.3309653022881374,-0.7719131253836483,2.130664850409705,-0.7737036777305234,-0.6803024991941701,-0.698341052779475,1.0
2008-11-27,-0.3324072922524958,-0.2015345679481815,-0.36054298380094496,0.002414184178608373,1.3505303160629427,0.005258189510979064,0.6859350829610655,-0.5267330851098725,-0.3823253875839404,-0.3808530868192884,1.0
2008-11-28,0.031199959814090086,0.0572053075770758,-0.1723069009440705,-0.2542894705439189,0.3529565519041893,-0.3634088549768194,0.1937990071391358,-0.9161660063072352,-0.4000143593257968,-0.3955489481141721,-1.0
2008-12-01,-0.05572705040714503,0.08162696701282589,0.4001349096364143,0.8421221262486277,-3.0547655518176704,1.2257049951232857,-0.6976776555656058,-0.637302669791205,-0.5577562207351288,-0.5912888166874933,1.0
2008-12-02,0.3464042449101773,0.5033406991567476,1.7073776107328802,1.6632889767931782,2.8458299835779903,2.545399456059909,0.07092498040596185,-0.2927159081107779,0.3885125871874416,0.4162300946248251,1.0
