,san_returns_1d,san_returns_2d,san_returns_3d,san_returns_4d,san_returns_5d,san_returns_10d,san_returns_21d,san_returns_50d,san_momentum_1d,san_momentum_2d,san_momentum_3d,san_momentum_4d,san_momentum_5d,san_momentum_10d,san_momentum_21d,san_momentum_50d,san_sma_5d,san_sma_10d,san_sma_15d,san_sma_20d,san_sma_25d,san_sma_50d,san_sma_105d,san_sma_250d,san_volatility_20d,san_volatility_40d,san_volatility_60d,san_volatility_80d,san_volatility_100d,san_volatility_200d,san_driftless_volatility_20d,san_driftless_volatility_40d,san_driftless_volatility_60d,san_driftless_volatility_80d,san_driftless_volatility_100d,san_driftless_volatility_200d,san_sgn_returns_1d,san_sgn_returns_2d,san_sgn_returns_3d,san_sgn_returns_4d,san_sgn_returns_5d,san_sgn_returns_10d,san_sgn_returns_21d,san_sgn_returns_50d,san_cds_returns_1d,san_cds_returns_2d,san_cds_returns_3d,san_cds_returns_4d,san_cds_returns_5d,san_cds_returns_10d,san_cds_returns_21d,san_cds_returns_50d,san_cds_momentum_1d,san_cds_momentum_2d,san_cds_momentum_3d,san_cds_momentum_4d,san_cds_momentum_5d,san_cds_momentum_10d,san_cds_momentum_21d,san_cds_momentum_50d,san_volumes_momentum_1d,san_volumes_momentum_2d,san_volumes_momentum_3d,san_volumes_momentum_4d,san_volumes_momentum_5d,san_volumes_momentum_10d,san_volumes_momentum_21d,san_volumes_momentum_50d,san_median_volumes_20d,san_median_volumes_40d,san_median_volumes_60d,san_median_volumes_80d,san_median_volumes_100d,san_median_volumes_200d,san_dvd_proxy_1d,san_stochastic_oscillator_5d,san_stochastic_oscillator_14d,san_rsi_14d,san_macd_12_26d,san_cci_20d,san_atr_14d,san_ad_1d,san_results_1d
san_volatility_60d,0.01327516839057813,0.018881636320149567,0.020600792944574804,0.019887878825809856,0.01764154057509165,-0.0030304571844628086,-0.09787090729959944,-0.31914063108739815,0.011489680302040685,0.015580734528463182,0.01666266003980395,0.015580866636188129,0.012632648890401813,-0.01100010519948538,-0.0973574485901643,-0.30880918460681606,-0.31518050189129587,-0.3155530356395082,-0.31431561458333396,-0.3117809336727018,-0.30813425882198375,-0.28065428882992294,-0.1911992901931505,0.00033515178732061523,0.8508026848603009,0.9537157697568053,1.0,0.9713305785006602,0.9354550143717756,0.780526100406229,0.8235170936942703,0.9244976561628798,0.9768166205020092,0.957118348645985,0.9264803304577587,0.7741250378273293,-0.005431897078890295,0.0034634814152005775,0.004297340913646823,-0.0050942137175120205,-0.0023287873549576294,0.00615961015738136,-0.05901177360115502,-0.19487715182075988,-0.03744529407599774,-0.047855994941382,-0.05368595762378917,-0.056829020169954995,-0.058357087291726714,-0.05968582609610686,-0.01996823655396464,0.12433609182180197,-0.027635412648642783,-0.035322080324385975,-0.03959309597550206,-0.0420194868656556,-0.04368890651801735,-0.047019565862955824,-0.018463444260467553,0.11620678930781066,-0.0023927193068212626,-0.0044915285077572935,-0.006254238976551391,-0.008287104374229836,-0.008313410373662344,-0.009623389762110912,-0.013291099844039164,-0.010045923693904307,0.38995367980997436,0.5542716591525659,0.5871245480847694,0.5641325541006336,0.540243644658854,0.43409098708789057,-0.1254732074000854,-0.00453187497234601,-0.0024132285082303965,0.027792132655982918,-0.6614911335847214,-0.01187760931847603,0.5748273304641831,0.04046225888062696,-0.0049035552836942265
san_volatility_80d,0.01090479617895724,0.015457995015998576,0.016389410332083656,0.015928210450037304,0.013748175863242236,-0.0010700926408113542,-0.06930286352108192,-0.2365649151869198,0.008616344513970205,0.011663224748741726,0.012037221913658497,0.011107114030231124,0.008429010408903976,-0.010881672183751431,-0.07197310044300362,-0.22868277336436205,-0.3130522603398489,-0.31337219668531024,-0.3124355424847773,-0.31066457597573216,-0.3082357563044495,-0.2893430331660616,-0.211604592813337,-0.008264919557627303,0.8055835712762962,0.909080501602233,0.9713305785006602,1.0,0.9787452921389114,0.8342884108113987,0.7743366417521442,0.8757741774687434,0.9444309077563572,0.9793171705680326,0.9639376345321876,0.8263060364103942,-0.005426048977013591,0.0030058988069168874,0.00017909897560134828,-0.0078423231244324,-0.0020205558319882195,0.009610882946325063,-0.050145392208775605,-0.13981809531757974,-0.03327248933600089,-0.04252443199076788,-0.048043948694435096,-0.05163766764448371,-0.053725614483117835,-0.05947207733918109,-0.035858505522871856,0.06139306554454253,-0.021183186042867813,-0.027146515857449385,-0.030695024614212026,-0.032818769643477345,-0.03401857589137201,-0.037229481750377144,-0.022912773318095693,0.06322749132076928,-0.004173791386543813,-0.006923914877964539,-0.009687666176204663,-0.012354962788511382,-0.014215148487934565,-0.01844266077018323,-0.015152796028078524,-0.011325350522432812,0.38652013485600256,0.5350612110989189,0.5765234102235748,0.5803700850633068,0.5617994955554869,0.4579424400039056,-0.13519448408837467,-0.01046231218492789,-0.0072671420772392244,0.018532017623554487,-0.618443472688741,-0.011971210850414435,0.5499053407477494,0.025279653246175277,-0.005948972892023029
san_volatility_100d,0.012515477475920186,0.01761622520459019,0.01960340376127028,0.020193422393810213,0.019525530401019765,0.011060681868616532,-0.046285217085493824,-0.1834931555113399,0.010704977772668945,0.014422926911780784,0.015990397834718884,0.01613150212472402,0.014962770907071977,0.0019605154390027807,-0.05153730915924691,-0.17865329001704114,-0.30947956120658615,-0.3103101477317117,-0.3100448910684253,-0.3089178587702935,-0.3070771237275797,-0.29215708692843223,-0.22869758278820917,-0.01871252759742328,0.7683245726707654,0.8691895687196564,0.9354550143717756,0.9787452921389114,1.0,0.8807071011905862,0.7379065722703819,0.8347463957172233,0.906113868406755,0.9550972377018402,0.9810583118823806,0.8718283872300532,-0.0063222653378105925,0.005282555407000107,0.0016012281167897093,-0.0059547043598817476,0.0013075690668842169,0.012153421516356828,-0.03722707341935228,-0.10740855723803347,-0.029102671601289678,-0.037695965964504634,-0.042959563276630384,-0.04669283261476462,-0.04913459943762623,-0.056547210199145465,-0.03960442223825522,0.031654637624583905,-0.018994653862434787,-0.02454875240383949,-0.028103771206207544,-0.030711760772083797,-0.0325595664428472,-0.03822103767528902,-0.024368544847767612,0.04154253338304905,-0.0025733044975603694,-0.004944492705572281,-0.0069630431621970105,-0.009328327102246821,-0.01077896942310849,-0.01673873498531374,-0.02333507182805723,-0.016657257316520867,0.3554461338109103,0.5145335088304679,0.5574704893006165,0.5685911257862728,0.5709648300304673,0.4795097559419688,-0.14197950156134886,-0.006532210530972853,0.0006638934541618696,0.031116459132954834,-0.5697377320246979,-0.0033080083613635717,0.5285001606808531,0.013216711756490942,-0.005697308932415581
san_volatility_200d,0.024798448420329914,0.03463426307008852,0.04103532641486156,0.046005058466350765,0.049656199442367516,0.06148729362371139,0.051121394824837595,-0.002416124513979113,0.022326448566717626,0.031239068107152202,0.03724257903334958,0.04180974045025175,0.04501212084719134,0.05385460477740317,0.04580952744910296,-0.0066135010052250105,-0.26365231232613834,-0.26645909021307357,-0.26863986955833874,-0.27029917521225044,-0.2715076358476876,-0.2732125572384422,-0.2554368612200536,-0.09871930058778593,0.6304116335967271,0.7175227063288441,0.780526100406229,0.8342884108113987,0.8807071011905862,1.0,0.5952724391573619,0.6788103585606432,0.7453891490158187,0.80356731765216,0.8537961985022762,0.9854396622797595,0.002529398062531756,0.016923801553079557,0.014982560872395813,0.010486353470583635,0.019724407665410806,0.04370480132061102,0.022138537684936142,0.012543220811733572,-0.03168600512566014,-0.040955719596252084,-0.04720826363065452,-0.052358263712696654,-0.05664477043176845,-0.07359286175175286,-0.07791543838135952,-0.05685522172447584,-0.014898400245023462,-0.019073056022172515,-0.0217975370893669,-0.02398083196002532,-0.025860928437354738,-0.03359598858525054,-0.02949167388824704,0.005962330564199513,-0.0017333895504842679,-0.00324067938820701,-0.004854114645127097,-0.005650610025785414,-0.006806361265542702,-0.010638157510265913,-0.013439096333672549,-0.01977428113515767,0.28733735614252004,0.42075751130441025,0.4644079785930006,0.48566781805330483,0.5033252766087046,0.5308823237993676,-0.14621584507138494,0.0171461062087688,0.04724464549643328,0.05932419729111526,-0.29014844817214525,0.03822399919300501,0.46260181017951196,-0.016236923662777777,0.002625882461019705
san_driftless_volatility_20d,-0.015909565715733542,-0.0265648021545434,-0.03920942423640652,-0.052449867107379144,-0.06658772131781567,-0.14165042867491867,-0.3530046206334167,-0.5070635417804571,-0.013205255473457609,-0.023534774579393906,-0.03637559412296635,-0.049855718116416495,-0.06505210575560479,-0.1436296371780161,-0.3412217086449235,-0.4906597929710843,-0.29888079766422987,-0.29381918410030905,-0.28615245719046434,-0.2763806284054265,-0.2650289817952263,-0.21439059880696965,-0.13286412752354773,0.019380516865061283,0.9542382668680489,0.8881880597751202,0.8235170936942703,0.7743366417521442,0.7379065722703819,0.5952724391573619,1.0,0.910132040560727,0.8427340857284004,0.7978437443042198,0.7586018151807804,0.6082978364661686,-0.01975297194344158,-0.01916919702937124,-0.02736261784866028,-0.04234415943489442,-0.03817692040308958,-0.07831131071272072,-0.23035551698688542,-0.3268072335778906,-0.036302821419153204,-0.04054338151968386,-0.03939330295395966,-0.034937166571038555,-0.029428114740808753,0.011650613918986873,0.14818735988271745,0.3032808926951696,-0.02417382046018071,-0.026740094871051136,-0.02516038609564617,-0.021438873971449165,-0.017433413091143806,0.014115877015376112,0.13475015416782296,0.30682391613481935,-0.008477905384647105,-0.014536087996880363,-0.020145713379401013,-0.02393841413104418,-0.028054819154887497,-0.03702520251331675,0.000985679012191527,0.0562883495685112,0.47587384274984573,0.5328598907943275,0.4948844826481407,0.47834680675582536,0.4594470315755875,0.3666258910323406,-0.06517270634160365,-0.04184372979803967,-0.0999401828985505,-0.06320354993998584,-0.6470557400591366,-0.13264777503598865,0.6304607286829338,0.09319761575090092,-0.016225973113305057
san_driftless_volatility_40d,-0.004359518596175593,-0.009770197889510824,-0.01620897552467835,-0.023590121353444137,-0.031399751716039086,-0.07683907400304808,-0.21766643040052158,-0.48595145102411597,-0.0033675618336907382,-0.008872134491418465,-0.01575058350106366,-0.02352688727334731,-0.03189321945867374,-0.07996049778291826,-0.21196908196504338,-0.4649794434458631,-0.32737679033366446,-0.32492449937371215,-0.3205812511552209,-0.3146843212809895,-0.3076208163523777,-0.2630471635502948,-0.1712267033512197,0.0013024847922065424,0.8867901544018162,0.970519646636194,0.9244976561628798,0.8757741774687434,0.8347463957172233,0.6788103585606432,0.910132040560727,1.0,0.9484380420326238,0.9013739006157969,0.8602557998233111,0.6941210949805419,-0.013798053179307792,-0.018615630725706187,-0.020828217136673155,-0.03756257995774932,-0.031679305765997305,-0.04594068644767416,-0.1426164202318603,-0.3144118958241803,-0.033562340076350484,-0.04051896989103678,-0.043657088755214166,-0.04462051525629655,-0.044499577443815,-0.035986471533660885,0.02626360782541275,0.2391058532007511,-0.0235828414932002,-0.0283035830423865,-0.030249420241810966,-0.03062859437089897,-0.030746922331540878,-0.02610825910031696,0.029167983148116867,0.23886902946459912,-0.007507451168437585,-0.012463453170591537,-0.01726708844055193,-0.021212676822518175,-0.024879585427313503,-0.03689233453472548,-0.0355597666574789,0.02228381028322265,0.43338927757252826,0.5862528920633175,0.5586129065534621,0.5302662214607906,0.5135595637466785,0.4106233499257551,-0.07110415919712595,-0.035177232139487265,-0.05981960369777657,-0.028671301752085217,-0.6914866269224259,-0.08168154369844695,0.5991947655266436,0.09687097521060344,-0.011996888249209877
san_driftless_volatility_60d,0.005561854459189149,0.006386199113364527,0.0051203843332796335,0.0027429131770338355,-0.0007597528546917985,-0.02560738908762947,-0.1274767539735832,-0.3647660464645632,0.00316038326781515,0.0028989109671026005,0.0006772826470372847,-0.0026411207446924664,-0.007277577288892036,-0.036884469655701885,-0.1295957467091394,-0.3527317023116125,-0.3394751005965713,-0.33881087559424283,-0.33668664572602525,-0.3333422062454278,-0.32891827556901615,-0.2973450495200554,-0.2048913611786886,-0.016424905436435776,0.8356187086237605,0.9363897904789951,0.9768166205020092,0.9444309077563572,0.906113868406755,0.7453891490158187,0.8427340857284004,0.9484380420326238,1.0,0.9676051634931605,0.9292530294691029,0.7605724567015912,-0.009187167408282185,-0.005940452209608398,-0.006959434128223156,-0.018581997589092503,-0.016933446754789413,-0.01260190417421726,-0.08393152480528183,-0.23579141793193123,-0.03495964615229674,-0.04362719522608122,-0.04819101855062604,-0.05094783067615887,-0.05251935723453942,-0.05431903714743164,-0.01590986916991748,0.13125013056948706,-0.022774859242603487,-0.028389765932741378,-0.03129710995257093,-0.03306626564120158,-0.03436748552418668,-0.03668087537807528,-0.0069536921387975,0.13605572825797002,-0.003171747324404266,-0.005445094672418708,-0.007502810218296739,-0.009409191532459655,-0.010160502101721886,-0.012716781709702486,-0.01724032741590401,-0.014077273822833332,0.3884752739887092,0.5524536363300357,0.5818447048068288,0.5572212453726539,0.5354056374664565,0.4372080676307311,-0.07672226324092656,-0.019530399743674667,-0.021761160889992796,0.004824585977265544,-0.6823074437460886,-0.03082706380362888,0.5604402801444249,0.09131809456288377,-0.008167096230295408
san_driftless_volatility_80d,0.004196820530861976,0.0039834969715385185,0.0016915689524436726,-0.0010643563277178743,-0.004711890417641046,-0.024873364275664882,-0.10320546784965184,-0.2836873518059151,0.0009333207133085744,-0.0006038191710641407,-0.003716133217171428,-0.007237731457109612,-0.011643277356738351,-0.037371109551643904,-0.1086326774168443,-0.2767732405486487,-0.3446223016632228,-0.3438833586356393,-0.3420132754702704,-0.3393026432477671,-0.33594121195647375,-0.3127437795471618,-0.22997466745634934,-0.028012873528514778,0.7997712365939226,0.9005854468081256,0.957118348645985,0.9793171705680326,0.9550972377018402,0.80356731765216,0.7978437443042198,0.9013739006157969,0.9676051634931605,1.0,0.9753823691062748,0.8189964794518968,-0.0099803436836816,-0.007588853140394138,-0.011849429585854752,-0.023340314265364696,-0.01928686059115433,-0.012694504033671106,-0.08245552223638887,-0.18020571773775995,-0.029351849419706838,-0.03658981872395697,-0.04049829007234096,-0.04306600175857735,-0.04469009460047584,-0.047565503469220116,-0.021799359241656574,0.07878306292060656,-0.01596702473865917,-0.019271344337066846,-0.020719532757071474,-0.02124211613550962,-0.02141469269618017,-0.01933329701460587,-4.279366085579545e-05,0.09200906819612237,-0.004982172743786744,-0.008408649580573633,-0.011640618618051676,-0.014262327382987048,-0.016537597470934022,-0.022519263705080627,-0.021881081910712974,-0.0222801680664856,0.3846490043919599,0.5364919488075365,0.5762459657104884,0.5779748885903921,0.5605990677944274,0.4656118983099212,-0.08281340103660981,-0.026678111179208906,-0.03151439674356965,-0.004806246696764589,-0.6498338876837192,-0.03677615263141857,0.5376521441893383,0.08137957537739249,-0.009592833333267058
san_driftless_volatility_100d,0.008689573872783934,0.011451547894361851,0.011658952230242537,0.010959521494554592,0.00908225841429514,-0.0033287631076847407,-0.07103383707280651,-0.2271872059157214,0.004847784973268716,0.0057777595727865816,0.004891585758635481,0.003177616806558881,0.0003543053438561883,-0.017999700269723907,-0.08199775064819849,-0.22644170761677493,-0.3471201844791853,-0.3471812030687687,-0.3462034817148642,-0.3443175815613157,-0.3416528320345264,-0.32233301810555914,-0.2526558537949656,-0.0419512405533133,0.7638057411825128,0.8649482871289553,0.9264803304577587,0.9639376345321876,0.9810583118823806,0.8537961985022762,0.7586018151807804,0.8602557998233111,0.9292530294691029,0.9753823691062748,1.0,0.8696098897691211,-0.00889631146292563,-0.0020479417820331905,-0.005550539074455568,-0.015616580909376638,-0.011270711168126637,-0.0039044462396954117,-0.06127838492523481,-0.1457842281955219,-0.028224847914400622,-0.035820114218561024,-0.039994853678591714,-0.04309772447541416,-0.04518889241552773,-0.05101308978628311,-0.030212900500393977,0.05110270982894908,-0.016293464493672985,-0.020465569765413083,-0.02264853661641923,-0.024215120158220506,-0.025304641741084488,-0.02777981744783166,-0.009194161613477234,0.07089479538842948,-0.00356059932697544,-0.00603954263852856,-0.008418987473865084,-0.010645002606563722,-0.012573512511597596,-0.01908573958541452,-0.02515402160890809,-0.023786426636029267,0.3540456720141411,0.516964225059191,0.5594182878336683,0.5695664198623643,0.5723120131314711,0.4905298440101423,-0.08525010820548291,-0.01818359877946262,-0.015938716201155664,0.017447445834738437,-0.6089845405346532,-0.016990611337341747,0.5152197886957229,0.07350469597724835,-0.00779141406773873
san_driftless_volatility_200d,0.022604175557107475,0.030821627165098755,0.03622950982365698,0.04028669412473836,0.043216240784169975,0.05213812132155186,0.037332984575506045,-0.02439856914716429,0.018728987485952628,0.02575166546509643,0.03034866205463732,0.03359007153769437,0.035732693612501934,0.040106483358703836,0.025519035738646115,-0.03722678298192786,-0.32013052103005624,-0.32247796923372235,-0.3242003877289869,-0.32539188277651965,-0.3261407577811025,-0.3254681272445075,-0.3033549766860967,-0.13768328284941383,0.6267731111268066,0.7131659226059869,0.7741250378273293,0.8263060364103942,0.8718283872300532,0.9854396622797595,0.6082978364661686,0.6941210949805419,0.7605724567015912,0.8189964794518968,0.8696098897691211,1.0,-0.000745030238463055,0.009468009720248735,0.00813282337917889,0.0019380012998651054,0.011036097156152891,0.0299375453551043,0.005421052465016663,-0.00788810565833292,-0.03276023060369498,-0.041719382240577293,-0.04748939973074233,-0.05227670113818907,-0.05643092260373189,-0.0718557634504894,-0.07578788546407697,-0.052361852422858304,-0.013498075989483011,-0.016839013719819898,-0.018735708039595827,-0.020212926338311718,-0.021556348421740333,-0.026147102749390933,-0.01990137850373424,0.02053572948620944,-0.002485557178148032,-0.0043416944248053195,-0.006243573103359382,-0.007531553720837999,-0.009007441341241543,-0.013225844421519296,-0.01583222950986816,-0.021526332885732646,0.29547243255954675,0.4339986732318871,0.4783518719925274,0.4990847427206109,0.5175544513042588,0.5499739156795442,-0.07162194384875795,0.007440198824357502,0.032688525465411275,0.05443842245920669,-0.3324935922623789,0.02905486888097253,0.4408375619807586,0.059988228767245716,7.56181458975203e-05
san_sgn_returns_1d,0.6894195133745968,0.492200228705719,0.39677615303969155,0.340782724145953,0.3033969526384478,0.22084364887298719,0.15559030374981098,0.09516925889501207,0.6853639086634872,0.4887062193200691,0.3976124114552061,0.3465050598303082,0.308480501616943,0.22639409270936847,0.16298734261709277,0.09598142174303177,0.006817123407687308,0.0033995392978423615,0.002215172868773429,0.0018121797745111645,0.001138120979298949,0.0001601368492810913,-0.0009610899003883952,-0.007937117660092776,-0.011353743395736545,-0.010881607335080654,-0.005431897078890295,-0.005426048977013591,-0.0063222653378105925,0.002529398062531756,-0.01975297194344158,-0.013798053179307792,-0.009187167408282185,-0.0099803436836816,-0.00889631146292563,-0.000745030238463055,1.0,0.5097333308861287,0.39391928639443347,0.32773463488976556,0.28432304574912287,0.19935540397818236,0.14134281585288658,0.07356027031033108,-0.3226813103209159,-0.22448156682287157,-0.18528393201100254,-0.15331489892156794,-0.13110102143040794,-0.09205764176952921,-0.07597655519231444,-0.043688217687127516,-0.3153325469883096,-0.22276907928499012,-0.18422423076679995,-0.15082643319678393,-0.1293166575728697,-0.08985760963654878,-0.0802099224149243,-0.03832613952871526,0.0058227918205453165,0.029097180979335314,0.01933896826622861,0.011397884298098482,0.023335463965215564,-0.003908263053296705,0.007546909650543753,-0.00833863805338539,-0.0265611640323496,-0.019486122977576948,-0.010893963485341895,-0.016038733695163697,-0.01303355832393133,-0.0052535288405365435,-0.0049208485471205375,0.5706714797682154,0.3866446212259258,0.037985733100045334,0.01850518236598499,0.2578770547813694,-0.019796882823305592,-0.019353560586117792,-0.006082282234985694
san_sgn_returns_2d,0.5023755135337405,0.6991099000375411,0.5725949176884685,0.4983772654030883,0.4452408444085709,0.3128610934400261,0.22087149227579533,0.15194019919474056,0.4945743793915854,0.7007953967844984,0.5714842875285981,0.49641182892281427,0.4460763576975408,0.3155324556264547,0.2231944087656098,0.14710129196843177,0.0261036336486426,0.01876454056774956,0.0166082237654065,0.01591976273457482,0.015009247233516345,0.011686324535940788,0.009289155984759358,0.007958953202079521,-0.009251918228990241,-0.00887695237325533,0.0034634814152005775,0.0030058988069168874,0.005282555407000107,0.016923801553079557,-0.01916919702937124,-0.018615630725706187,-0.005940452209608398,-0.007588853140394138,-0.0020479417820331905,0.009468009720248735,0.5097333308861287,1.0,0.6187738522049416,0.5084948557293895,0.45411984360778707,0.28648032810402957,0.2117910176812017,0.12067434449709394,-0.3135710510057048,-0.36273373247894763,-0.2893141753305626,-0.24400716717006926,-0.21121538321823408,-0.13627726296095022,-0.11004019177408457,-0.06314646999006555,-0.2950542958843924,-0.3499769499903974,-0.28673772897219363,-0.2460404634558956,-0.21638996425947302,-0.149695673286654,-0.12391091198685243,-0.06278558127323598,0.007953635048276396,0.0004636927902377466,0.017758461239917592,0.0037507121630286078,0.023315409096480548,0.0026314852550715783,0.013831889174951496,-0.03492336836362571,-0.04144911944253768,-0.031477842436635005,-0.015649515929660605,-0.021514075081227654,-0.017031244059519453,-0.00897748845345094,-0.03356275107223733,0.727743579160788,0.511130931220134,0.18471981246291486,0.025826908786855465,0.4080914733660057,-0.010063851481145029,-0.05350881010401373,-0.013901356028212665
san_sgn_returns_3d,0.4067456340402883,0.5767861221483606,0.6996562560772037,0.6075515958670841,0.5415339041355015,0.37660994589496,0.2542598662446336,0.16881154486116592,0.4002038809037289,0.572466773574824,0.7044648203567488,0.6105423159827423,0.5450378838646142,0.3799059616290564,0.25980358411725557,0.16787001356612144,0.024980371794497486,0.01252465019043835,0.009258766208298646,0.008341276811159532,0.007238751439967599,0.0035882087096055326,0.0007181463137450885,-0.002754219903170873,-0.017718087710665246,-0.009655690910645706,0.004297340913646823,0.00017909897560134828,0.0016012281167897093,0.014982560872395813,-0.02736261784866028,-0.020828217136673155,-0.006959434128223156,-0.011849429585854752,-0.005550539074455568,0.00813282337917889,0.39391928639443347,0.6187738522049416,1.0,0.6790003979931316,0.5777750490653433,0.34424193883056436,0.2473767636964155,0.13770311784866643,-0.27624206377032484,-0.3590344755047905,-0.3842923539007141,-0.3357912594667648,-0.2925538047126398,-0.19311057564777384,-0.14449088049550088,-0.08660612686951019,-0.260627576505943,-0.34480190729934135,-0.3725381155806602,-0.3320656682057135,-0.29514349220320213,-0.20435763452103867,-0.1679410861242055,-0.09010527464061972,-0.0036120481641873318,-0.011859085319706008,0.0016299307830583655,0.010192194297812315,0.012361907979141024,-0.0036029509693633,0.0027970981443619265,-0.0494749456583848,-0.06908091564765917,-0.04288862420519532,-0.029040309217032982,-0.037334826688173534,-0.03323760900737828,-0.01797503737502268,-0.019716347701344394,0.7819892840778159,0.5868011038836812,0.22427888460484036,0.03222466762169472,0.49497242203407865,-0.026903175039256152,-0.042739489042505636,0.010167498000426265
san_sgn_returns_4d,0.3446340893303746,0.49511986327417684,0.6064780722073317,0.7054114555492405,0.6252502520037544,0.4479521042816111,0.2967574543082125,0.20264201410661417,0.3394415012589617,0.49303535102581986,0.6083775978295454,0.712331448668405,0.6309805935612808,0.44890061389317687,0.301007813675149,0.19953465005021945,0.03378097355374116,0.015655334451466184,0.010241447738314478,0.008308103108014782,0.006793708367517082,0.0011099419184987518,-0.004390541901780494,-0.012125041534312054,-0.030105985018029167,-0.022031934283994675,-0.0050942137175120205,-0.0078423231244324,-0.0059547043598817476,0.010486353470583635,-0.04234415943489442,-0.03756257995774932,-0.018581997589092503,-0.023340314265364696,-0.015616580909376638,0.0019380012998651054,0.32773463488976556,0.5084948557293895,0.6790003979931316,1.0,0.7092645202172829,0.4251542644137336,0.2988110340344462,0.1753653232214203,-0.25211751713404096,-0.32833872955325333,-0.3774925759514639,-0.3941195198341983,-0.34774477070937676,-0.24010117179371607,-0.17579747704457954,-0.115398617598812,-0.23046199374463894,-0.3086617013842522,-0.3584834799739049,-0.3800449338737808,-0.3451479968662331,-0.2508875713590526,-0.1921761423595094,-0.11302433956619877,-0.004034123485179897,-0.012229375522726462,-0.004323956042247903,-0.00030070073490319623,0.006855876607481412,0.0014014333216549638,-0.00545675789607749,-0.04240538708066441,-0.08281849984474415,-0.05902464915942393,-0.04423185887800713,-0.04894709622685776,-0.045351230967992574,-0.03130966765925401,-0.025335149359727936,0.7958497320297988,0.6501569649250926,0.2701417745110184,0.05475146930983707,0.5637574776154604,-0.04809135458636201,-0.05373120384890243,-0.0031764995845308245
san_sgn_returns_5d,0.3056144278259137,0.4450983371984826,0.5457032960764618,0.6303162765353666,0.705110591856783,0.49247358575906597,0.328722744366631,0.21166659375533659,0.30240982262260346,0.4463469666366114,0.5474325383333923,0.6329864963401457,0.7129212140638774,0.49397644810566904,0.33462288914957383,0.2137202312427072,0.05536262577652633,0.03082657852604192,0.023286594256689754,0.02015974187493802,0.018232875482089905,0.012262783192438164,0.007451653617852785,0.003348028548770963,-0.021599056376056566,-0.013845657626907544,-0.0023287873549576294,-0.0020205558319882195,0.0013075690668842169,0.019724407665410806,-0.03817692040308958,-0.031679305765997305,-0.016933446754789413,-0.01928686059115433,-0.011270711168126637,0.011036097156152891,0.28432304574912287,0.45411984360778707,0.5777750490653433,0.7092645202172829,1.0,0.4767571659172925,0.3327769862622178,0.19027811070359205,-0.21978235503623555,-0.29534046347975795,-0.35098897214669567,-0.38993225765258493,-0.4048188009903336,-0.2751193902906381,-0.19954725255214148,-0.1176094377074173,-0.19382952305509488,-0.27228324639173335,-0.32793445803605686,-0.3703435473647012,-0.39240150384477823,-0.28212519621069254,-0.21471327268734594,-0.11420067136412368,0.00016815169127385834,-0.0024387801885899217,0.0009762496517622786,-0.0003135750804174109,-0.005125573379874669,0.0029614258162385322,-0.012018490463389053,-0.042665780718026354,-0.07433412618826417,-0.04403001752627555,-0.03046025560478344,-0.037129590744683506,-0.03363524600227011,-0.023811224667263958,-0.03164599333909754,0.7413025547572573,0.6962567201437743,0.3146760721410794,0.05571982609104638,0.6136738387017575,-0.039578128884239824,-0.06233263709838744,0.007489294410728587
san_sgn_returns_10d,0.20757204923181422,0.29964824980642596,0.36700263370697933,0.43010346984009706,0.48215502008786043,0.7063666594497605,0.47766090764015884,0.3221282766326759,0.20763110568132667,0.3013225402455398,0.37010321333112045,0.43548624312149203,0.48698433734264396,0.7165670171544862,0.48870520069823814,0.3217496933615352,0.11200399498272631,0.0828125794101606,0.06171362234822629,0.05143645261287002,0.045395578045489375,0.029298566606464984,0.023150739883065412,0.020008918421436015,-0.05828572270253789,-0.02119796308515053,0.00615961015738136,0.009610882946325063,0.012153421516356828,0.04370480132061102,-0.07831131071272072,-0.04594068644767416,-0.01260190417421726,-0.012694504033671106,-0.0039044462396954117,0.0299375453551043,0.19935540397818236,0.28648032810402957,0.34424193883056436,0.4251542644137336,0.4767571659172925,1.0,0.4871247952387448,0.29935683981268896,-0.1488507850766577,-0.19574033672926838,-0.2294512193126205,-0.2599967228331113,-0.2947569923125675,-0.41545235611771325,-0.2819548486380296,-0.2082183330174214,-0.12483212436404913,-0.16590832343360937,-0.19787650179340316,-0.2279508907092271,-0.26136539266332043,-0.40462698069844766,-0.29278157336179783,-0.18766211112006992,-0.008849007167767839,-0.003820542844904458,0.00014299085188922419,-0.004659961472004647,-0.006760470856130873,-0.008790712877632173,0.0001539949520071821,-0.07123034902640264,-0.10075077571020197,-0.06922262999566722,-0.02727434070902973,-0.032626336655685914,-0.036200322421234346,-0.019306928930255346,-0.06362510725895872,0.48018769830577074,0.7788306221146186,0.44101214479787226,0.10611623477862057,0.7287557764585473,-0.05608349044521244,-0.10386713748876115,-0.008954528326631545
