,bbva_returns_1d,bbva_returns_2d,bbva_returns_3d,bbva_returns_4d,bbva_returns_5d,bbva_returns_10d,bbva_returns_21d,bbva_returns_50d,bbva_momentum_1d,bbva_momentum_2d,bbva_momentum_3d,bbva_momentum_4d,bbva_momentum_5d,bbva_momentum_10d,bbva_momentum_21d,bbva_momentum_50d,bbva_sma_5d,bbva_sma_10d,bbva_sma_15d,bbva_sma_20d,bbva_sma_25d,bbva_sma_50d,bbva_sma_105d,bbva_sma_250d,bbva_volatility_20d,bbva_volatility_40d,bbva_volatility_60d,bbva_volatility_80d,bbva_volatility_100d,bbva_volatility_200d,bbva_driftless_volatility_20d,bbva_driftless_volatility_40d,bbva_driftless_volatility_60d,bbva_driftless_volatility_80d,bbva_driftless_volatility_100d,bbva_driftless_volatility_200d,bbva_sgn_returns_1d,bbva_sgn_returns_2d,bbva_sgn_returns_3d,bbva_sgn_returns_4d,bbva_sgn_returns_5d,bbva_sgn_returns_10d,bbva_sgn_returns_21d,bbva_sgn_returns_50d,bbva_cds_returns_1d,bbva_cds_returns_2d,bbva_cds_returns_3d,bbva_cds_returns_4d,bbva_cds_returns_5d,bbva_cds_returns_10d,bbva_cds_returns_21d,bbva_cds_returns_50d,bbva_cds_momentum_1d,bbva_cds_momentum_2d,bbva_cds_momentum_3d,bbva_cds_momentum_4d,bbva_cds_momentum_5d,bbva_cds_momentum_10d,bbva_cds_momentum_21d,bbva_cds_momentum_50d,bbva_volumes_momentum_1d,bbva_volumes_momentum_2d,bbva_volumes_momentum_3d,bbva_volumes_momentum_4d,bbva_volumes_momentum_5d,bbva_volumes_momentum_10d,bbva_volumes_momentum_21d,bbva_volumes_momentum_50d,bbva_median_volumes_20d,bbva_median_volumes_40d,bbva_median_volumes_60d,bbva_median_volumes_80d,bbva_median_volumes_100d,bbva_median_volumes_200d,bbva_dvd_proxy_1d,bbva_stochastic_oscillator_5d,bbva_stochastic_oscillator_14d,bbva_rsi_14d,bbva_macd_12_26d,bbva_cci_20d,bbva_atr_14d,bbva_ad_1d,bbva_results_1d
bbva_volatility_60d,0.016968403510545706,0.023374310853774585,0.02647795811785052,0.027526285105540806,0.026534492245806725,0.012192146702861536,-0.06443108595935018,-0.27261614059382966,0.01368702494196131,0.018438378770251968,0.020840109068728283,0.021304391193618984,0.019534065929706686,0.0019266553146491275,-0.06585593426694929,-0.25251128896387204,-0.4189976643642203,-0.42001063085652335,-0.41965386961684686,-0.41834385671845375,-0.4161896957386759,-0.39811407677911803,-0.3279257371560871,-0.15612652037267602,0.8621838603606603,0.9595327865616966,1.0,0.9740890765870308,0.9385665679217229,0.7902050588389966,0.8353548666052479,0.9300462679778794,0.9742626256699489,0.9556122471114086,0.9250865423594705,0.7735797320444844,0.013852161091691394,0.005970079852703945,0.006385512256843248,0.0020010212479749934,0.014011943706879625,0.010297957234538356,-0.033821552940368815,-0.13293051582339283,-0.03787963614650139,-0.04873860624774107,-0.05478740870588798,-0.058136642396742724,-0.060322630439990386,-0.06377354345504269,-0.026331901575099854,0.11488154122427727,-0.026740855953642714,-0.03376720955122212,-0.0384704398229917,-0.04140902252005272,-0.043691359318935065,-0.052147346411170574,-0.03834795268326586,0.08366476392085738,-0.0022648633639572877,-0.0038162124729326364,-0.005259968942877195,-0.005822656226604928,-0.007640601284754575,-0.010763299600132233,-0.016683092066179926,-0.021271079399016717,0.3230149510894938,0.44940587472057475,0.5056464864336538,0.4948566472317859,0.48032234004941055,0.39532222523044225,-0.14027783948408182,0.0056837524249478055,0.006071656675994887,-0.04008576154702325,-0.634885299460437,-0.006672726867491659,0.5548468535263659,-0.051930057674194945,0.013758750875679158
bbva_volatility_80d,0.013149292351208266,0.01829538751318334,0.02034207520774383,0.020740850526209182,0.01911966280957604,0.00925447578009145,-0.049717893744366054,-0.20546725433973342,0.00942880312280293,0.012934637587481208,0.01435702908257106,0.014125495348228946,0.011900869306526719,-0.0028429921269864373,-0.054365532773003634,-0.19293179455351048,-0.42414743039802055,-0.42491173137459093,-0.4246314868742542,-0.4236819277629877,-0.42216889985072314,-0.40939336324397096,-0.3495340411330516,-0.16848300631940033,0.813553701774547,0.9145188684983943,0.9740890765870308,1.0,0.980817662256153,0.8440869393691897,0.7882793509925657,0.8872844271214091,0.9499958795034065,0.9777741179010503,0.9630716445322237,0.8263319917785148,0.010548998749578301,0.00026985429105123653,0.003335064012852653,-0.0008420264924628454,0.01057256185716376,0.008361598844473812,-0.023769585562243047,-0.08574458420269682,-0.03545440592294504,-0.046061728825032164,-0.05227097288280896,-0.05588832927967382,-0.058542567446532245,-0.06744389989173534,-0.04931367251290486,0.048293825304824206,-0.022805489136924553,-0.028745933780725312,-0.03267060949203864,-0.03498233345920097,-0.0368088309059697,-0.04559947144744828,-0.042281548923548816,0.038308947447883206,-0.002496941745653009,-0.004641094370300987,-0.006983620202326047,-0.008591519959206586,-0.010587407084683725,-0.01639840625753497,-0.03010611971906154,-0.02283558419587869,0.30466190135635496,0.4285700544512305,0.4820676981381326,0.49881597304901826,0.49899011156703416,0.4193778749723409,-0.15321863576185696,0.0008347278256559857,0.001847937351614592,-0.029413446265153284,-0.5968689897002301,-0.006577622084721145,0.531962103033205,-0.07080762957280624,0.009716725211352409
bbva_volatility_100d,0.014546806458579798,0.01965577837711593,0.022150109055928714,0.02318080310432255,0.022701144988621344,0.015717008959847522,-0.038880827105518594,-0.17018960973154681,0.010678717454393367,0.014167043745964404,0.015954083975281363,0.01616791833286792,0.01491092636343119,0.00264122747524442,-0.04640359452106333,-0.1621705316636192,-0.43046317542792434,-0.4314497690466662,-0.43143670898082204,-0.4307213804173591,-0.4294353493163359,-0.41879283253497845,-0.36965492793198934,-0.18434295913371787,0.7754018630720959,0.8733016062517803,0.9385665679217229,0.980817662256153,1.0,0.8894356836912287,0.7535164074190803,0.8481049811261395,0.9162588778727462,0.9597808094651006,0.9800266276328542,0.8715894593199242,0.011930925467825463,0.001575352796871542,0.006078323444314504,-0.0002104245582365166,0.010677222697817535,0.010299112593784004,-0.018034978925563643,-0.05986609016483578,-0.0357626744084219,-0.04678132928440273,-0.053321862773288944,-0.057619820965313866,-0.061167850923084424,-0.07265959451319669,-0.059131784256118404,0.00765037194782471,-0.024919850398600965,-0.031315494739883265,-0.03566867672740683,-0.03885526585209869,-0.04166340259969077,-0.051039289603480024,-0.04688147333466468,0.01166295449987257,-0.001225323890282655,-0.0024728391951194433,-0.0032638678102665454,-0.004490654907689662,-0.00552410090174212,-0.009861574675452442,-0.024178979113171854,-0.02973625739591619,0.282792951223835,0.40322601897691074,0.4592051309837307,0.480539269658838,0.4992055535976211,0.44148567701564634,-0.16268226588934448,0.0034157077301507363,0.007093297958013517,-0.030217436226308698,-0.5571486298694189,-0.001222278669233634,0.5090959981179848,-0.08631667056851518,0.011973317532984798
bbva_volatility_200d,0.022674477705734934,0.031049449998695876,0.036680901509182386,0.0410396873023291,0.04408200845193767,0.055139765825985114,0.04198039493429829,-0.023826150646979096,0.019185394927411545,0.026290156508759762,0.031225388129138575,0.03481849389256101,0.03714134693193114,0.04411504538435001,0.032906080746376055,-0.02723920864088035,-0.43091662998936064,-0.4334051777814444,-0.4353236773573204,-0.43679642480444475,-0.43785927902911254,-0.4390492521297766,-0.42172666661496566,-0.28221080912931246,0.6443508338834634,0.7278229227139352,0.7902050588389966,0.8440869393691897,0.8894356836912287,1.0,0.625873087325128,0.7073298745780947,0.7712037653309389,0.8272255592707306,0.874361190045785,0.9842582010823312,0.014894739573669056,0.00935011969050211,0.017915822151293597,0.004178730557160357,0.016713560027096338,0.022836782368358823,0.01638654142640238,0.03708565419918177,-0.041738584074177826,-0.05574198034090777,-0.06511881308174715,-0.07213010133183018,-0.07843419596786763,-0.10208710086698096,-0.11400536655409708,-0.11342041112606345,-0.03216457438043902,-0.0409423077200288,-0.047969105675634664,-0.05392930057664103,-0.05958746812240362,-0.08213177666578492,-0.10068008085022169,-0.11064766148408177,-0.0010421712582777602,-0.00196880584096308,-0.003139588555400413,-0.00410425965722357,-0.005414204252865355,-0.008445221802748495,-0.014393911396634543,-0.012507015462983322,0.30175014590600585,0.39657285008577503,0.43649234958332195,0.45814776775825167,0.475396162994172,0.5119362836819116,-0.17726539747411937,0.02077346986331281,0.038489685300458126,0.009879188559261105,-0.32551753070886075,0.026995550563701832,0.41925084087656417,-0.12693006925435577,0.014662819958797054
bbva_driftless_volatility_20d,-0.007569989570669927,-0.01443124896782261,-0.024186337852126722,-0.034591036006605784,-0.04611402954460082,-0.11078026501534305,-0.29708798018060933,-0.4684766273206902,-0.004467463837673929,-0.009694743554555173,-0.01773594763948778,-0.026661157150501325,-0.0370722536600066,-0.09751357296426047,-0.25852949957008275,-0.41368524689472386,-0.4209182931196711,-0.41827575967712793,-0.41337043409691965,-0.40680788336473617,-0.39897422919225156,-0.3630106121920536,-0.29621944535201605,-0.15896979049709717,0.9442388541310033,0.891454368454193,0.8353548666052479,0.7882793509925657,0.7535164074190803,0.625873087325128,1.0,0.9178838865534472,0.8520248312045282,0.8089874288931823,0.7722888502569576,0.6310893274539545,0.00487198659843584,-0.005233317748330714,-0.018812879995634243,-0.040218397522208967,-0.030446095100942944,-0.07661503001629216,-0.1922057537618441,-0.27826252681969776,-0.022339164505811197,-0.02400145267418,-0.020785723707248047,-0.014857723370375903,-0.008860607872086576,0.024487591415799745,0.13095033775808582,0.2913240774151916,-0.021428336354700157,-0.023459457699550993,-0.021992553117186037,-0.01815551296048122,-0.01401637015584467,0.005643850518880325,0.07215069430656906,0.26339804166412084,-0.004527847913886802,-0.007762693353502949,-0.008956178608578658,-0.011265697068278747,-0.01503332915346665,-0.018131035073697507,-0.005467896686570144,0.05082007352664353,0.4007643956986753,0.4900744509436998,0.4652372630404871,0.4304183435191442,0.4131195594785283,0.34470808468323244,-0.06035807145452802,-0.033392115170391284,-0.08805458116526035,-0.12501231313324018,-0.6267454637401083,-0.11281644063827247,0.5601360661915231,0.03722586238682372,0.007774323590382661
bbva_driftless_volatility_40d,0.00259734106653776,0.0012546791986901536,-0.00157589144898104,-0.005803045036775597,-0.011265886032990429,-0.04487077806039595,-0.1677598609552022,-0.43001869585511326,0.0020989526732668982,0.000856541609430117,-0.0016705102612787656,-0.005625992014196884,-0.010776349470624932,-0.04301023655131336,-0.14572360804307521,-0.3744477135105915,-0.45180809833197244,-0.45117826321401927,-0.44898585186460177,-0.44555804884507244,-0.4412008384411726,-0.41148455306911813,-0.3401073552263908,-0.18742199985833186,0.8941889476547411,0.9645780695638593,0.9300462679778794,0.8872844271214091,0.8481049811261395,0.7073298745780947,0.9178838865534472,1.0,0.9525679814095533,0.9084388497135185,0.8697742669856313,0.7146795709231218,0.01155228427200429,-0.002515268791246796,-0.012220855855237842,-0.02458568914828139,-0.012064763639613039,-0.03675767917461104,-0.10762147732879807,-0.24684027156362784,-0.025948127544679157,-0.031965342494489034,-0.03402849691179614,-0.0340466780487217,-0.03378659510428357,-0.026885764470864548,0.02944341111845786,0.2257549658392299,-0.019310561352180955,-0.02300575620705939,-0.024218161908713613,-0.024166717977672506,-0.024036264437019204,-0.02173965894626681,0.01103603121903612,0.18984812194961123,-0.002288391259319679,-0.0034191745922923377,-0.0048165106358015125,-0.005877003245725395,-0.008571253770562344,-0.01723557181403784,-0.03319072256180338,0.004894527125035361,0.3417215023013463,0.4853432365671689,0.5011673058449911,0.46890280976544935,0.45175877393946795,0.3767196353152069,-0.06311037223422349,-0.016942083193765695,-0.03947382596489171,-0.0933637839529989,-0.6496220147827972,-0.06448411884579051,0.5237867315906932,0.038020559765088724,0.013411189063448075
bbva_driftless_volatility_60d,0.01105329908569115,0.014511902470406134,0.01556497233857419,0.01524690930130027,0.013419020038029543,-0.0032497867888901296,-0.09085714154948274,-0.3117564881511399,0.007246065584978934,0.0095039068580285,0.009857426679236522,0.00874867729261999,0.006284316162022202,-0.013530777217912536,-0.08582446704813698,-0.2745356856861249,-0.4665496802938104,-0.4670459392340304,-0.4663017402069768,-0.46460848178747655,-0.46205723309509483,-0.44222940242923037,-0.3734471545630703,-0.2093960223416676,0.8420127541104804,0.9356485047367256,0.9742626256699489,0.9499958795034065,0.9162588778727462,0.7712037653309389,0.8520248312045282,0.9525679814095533,1.0,0.9714563088503931,0.9357813863298635,0.7787035335181897,0.012105337425818702,0.000931855626982085,-0.003562269255822324,-0.00958729885095928,0.0010968882831895181,-0.006962168720498493,-0.05582970018721392,-0.16831308688539262,-0.03494713833043168,-0.04457063303315475,-0.04952772472939252,-0.052478472627743675,-0.05478006866991786,-0.05892760420564989,-0.02066006104132675,0.1221413516726111,-0.02275816439029016,-0.02795694249101372,-0.030978352985141497,-0.03312659421384543,-0.03506157418453776,-0.04083328430733997,-0.022880157884369322,0.10308787766203942,-0.002884881536084403,-0.005080150190259925,-0.00669457661677396,-0.008019295158051687,-0.010557490222623015,-0.015614435492920334,-0.019847081852615234,-0.018478590782062338,0.32481160147448496,0.4461296167596336,0.5003164470994687,0.4874568638483271,0.4726806268566515,0.3986176974580142,-0.06794664670378957,-0.005978620545665415,-0.012022357185272595,-0.0664021442950564,-0.630323742620812,-0.023955132881319126,0.48488470818033125,0.031019069545441234,0.012185539535031051
bbva_driftless_volatility_80d,0.011840303977775269,0.01487760954910393,0.01570439819098139,0.015373215368344722,0.01325085645166822,0.0012755301589447655,-0.06900068617950728,-0.2383501420019556,0.007476981479451773,0.009146150301947193,0.009350401219328069,0.008318522028893539,0.005854488802962913,-0.010037346497599239,-0.06774204722248213,-0.2130105942990005,-0.4767728142515627,-0.47735086874350185,-0.4769260075721157,-0.4757488432320995,-0.4739349687459065,-0.4597038581345654,-0.3998114387674564,-0.22618392112435215,0.8025628310554969,0.8994370720224827,0.9556122471114086,0.9777741179010503,0.9597808094651006,0.8272255592707306,0.8089874288931823,0.9084388497135185,0.9714563088503931,1.0,0.9785389299686962,0.835145843782201,0.01345171692333846,-0.0006196477225841055,-0.0017396715942960825,-0.007842353715619001,0.0038518210823680105,-0.0031416484695858844,-0.043651167965538654,-0.11345625336355376,-0.03237133607656013,-0.04126992950293169,-0.04595063102485573,-0.0488976126371026,-0.051218883018612084,-0.05836763494949386,-0.03540524944832058,0.06290642223990266,-0.0196503033174822,-0.023750686072869953,-0.026222743324582194,-0.02788539216528448,-0.02935719092843641,-0.034917230274066735,-0.02587948229718118,0.05798638847688332,-0.0031212117406841907,-0.004939690800382918,-0.006831566705942562,-0.007961187687923045,-0.010205810421280503,-0.015238169823398273,-0.02681644914151585,-0.023783553206824064,0.30037794817537516,0.4236434877649109,0.4782192627821587,0.49081118308784855,0.4904071869093839,0.4248758185904168,-0.07592870986955605,-0.006308278656223405,-0.011576863464941635,-0.054021749363720374,-0.5976023064454478,-0.01847448664065071,0.46584872012995093,0.01797589038259039,0.014356034288229602
bbva_driftless_volatility_100d,0.013995551849553022,0.018409545619739027,0.020477026617088532,0.02200004343167011,0.02190934710064447,0.018091693654701257,-0.03839185049931125,-0.1861988816907415,0.009139856809180275,0.011976875056587694,0.013220699127998186,0.013748735033727588,0.012983903352856924,0.004286087583870326,-0.04264970828320078,-0.168746720837126,-0.48365967012638655,-0.4847841447025409,-0.4850538306226019,-0.4846064200812319,-0.48350618440312526,-0.47271718284909053,-0.42343252364211564,-0.2453290171341849,0.7666202822483323,0.8631347071880547,0.9250865423594705,0.9630716445322237,0.9800266276328542,0.874361190045785,0.7722888502569576,0.8697742669856313,0.9357813863298635,0.9785389299686962,1.0,0.883125195160844,0.014087258396510236,0.002264856361337624,0.0038488444595092346,-0.003835573566563604,0.007938120738061345,0.005591540197067689,-0.024445205385119777,-0.07487965167497466,-0.03569835979348877,-0.046405557292761176,-0.052352396980317295,-0.056714862065337455,-0.06046478637388955,-0.0717707102009628,-0.053506004549319114,0.0232369771557115,-0.024312698505657582,-0.030043144623441848,-0.03375352813692844,-0.03687974035839428,-0.039712911587215315,-0.047982962142306906,-0.0392051776882835,0.02732247276693009,-0.0013368521861906334,-0.002138671065011223,-0.0023854143871512856,-0.0033155984060380295,-0.004828853191363672,-0.008419817980920978,-0.019175947686734307,-0.026737166896583574,0.2810462105137389,0.39813537372797797,0.45604223758273865,0.4743946587271478,0.4917647867445434,0.44784808472984844,-0.07895345335968376,-0.00016693913584130016,0.0006304054689061325,-0.039245261497785795,-0.5545681422190363,-0.0030949565342070886,0.445313074607584,0.007378722851244929,0.014732815065351106
bbva_driftless_volatility_200d,0.022103609374931846,0.029767824315397536,0.035171094101226666,0.03948552362569413,0.04254067746283522,0.053731894595880764,0.03742163969637424,-0.030238847909682804,0.01785422688787726,0.02426507852915398,0.028896625456247837,0.032356404945274704,0.034743050712259894,0.04180473937100646,0.029713179112618664,-0.028671360337514863,-0.49359915604417026,-0.49611289618809984,-0.4980874976279539,-0.49960404129428326,-0.5007007504676924,-0.5022357036716494,-0.48717529912714386,-0.35441599220228853,0.6294209702042773,0.7121636696819029,0.7735797320444844,0.8263319917785148,0.8715894593199242,0.9842582010823312,0.6310893274539545,0.7146795709231218,0.7787035335181897,0.835145843782201,0.883125195160844,1.0,0.01585490134030831,0.007366739306045329,0.013902110426298707,-0.0008484890734148376,0.013019458001513029,0.015545463386118962,0.00558137788805143,0.0326572086336701,-0.04196926593105888,-0.055919645017367105,-0.06500011583669557,-0.07211119426390501,-0.07857636589693737,-0.1019701507309146,-0.11315116903177183,-0.11249205383720352,-0.031665601054246886,-0.039955887914270745,-0.04648039713392295,-0.05229808153764439,-0.05789297390184942,-0.0791361164235539,-0.09663776270855172,-0.10704189289399199,-0.0015974446924065292,-0.0024559461030014456,-0.003638992166037973,-0.004642572549370647,-0.006178690332970964,-0.009108212242826022,-0.014858266517606033,-0.013469432479868116,0.29480981387482685,0.38888765114726714,0.43036231252147766,0.4508469180138582,0.4690559655641082,0.5167323383923785,-0.07313007804149041,0.014884302210315146,0.027075088204623763,0.0015338556142370388,-0.3157408261092432,0.022900463562013522,0.3472132449867483,-0.016438271287604524,0.01621148610515698
bbva_sgn_returns_1d,0.6959440455265786,0.5086175634764399,0.4089191836348643,0.3485330168482231,0.30769373999708605,0.20941110621606185,0.14013201590536617,0.08717038258044922,0.7122350067988941,0.5167413068880115,0.4135122345782057,0.35617178068751404,0.3139739936998625,0.21796147935756643,0.1464169562130697,0.0953820895796117,-0.004283225326731734,-0.007260749920904749,-0.007868440975829668,-0.00804609847100055,-0.007976238930729126,-0.008498082092075816,-0.00909800363170358,-0.011761460598727838,0.009299072398047413,0.014254117111497166,0.013852161091691394,0.010548998749578301,0.011930925467825463,0.014894739573669056,0.00487198659843584,0.01155228427200429,0.012105337425818702,0.01345171692333846,0.014087258396510236,0.01585490134030831,1.0,0.5203423404811538,0.3987302945927461,0.32681750357422207,0.27173792039292666,0.19141337705492487,0.13319962298064425,0.09330987847714146,-0.24981989744595187,-0.1871154665344181,-0.14182977405789063,-0.11807935491354912,-0.10109192713872174,-0.06256532796651271,-0.04962432270720441,-0.04614899800715859,-0.22573235665617816,-0.1614057728707453,-0.12045085833606213,-0.10252093486518023,-0.09069245898980502,-0.06258674520772445,-0.04888327322998835,-0.04351790733981311,0.007080857629573718,-0.0066368078135641715,0.008630891235896979,0.019888290722387573,0.01674034790644906,-0.016244116843200877,0.012071762781212293,-0.021900507994929826,-0.017402981297836344,-0.017979254046066404,-0.003279363767325433,-0.0031780775238386526,-0.004914534321277261,-0.00790731533247269,-0.005887365856140505,0.5725564467315769,0.37842603061556407,0.019183924490565822,0.007949342549811549,0.25305450558151865,-0.011804429615156478,-0.010829294113739714,0.018720386993234656
bbva_sgn_returns_2d,0.5109957115653996,0.70535539490448,0.587107147481291,0.5019451538927373,0.44797864629964473,0.3075419014773094,0.2158950264829097,0.1273804955267828,0.5211035389482246,0.7245338615864354,0.6021821807399216,0.5134489677732197,0.45953451757002295,0.31628916066649715,0.21991144828030865,0.1322246162461761,0.018310879437510738,0.011441472946030153,0.009647301608962884,0.008820999218285486,0.008418384541513222,0.007450638451445758,0.008950749929483767,0.001235035443019613,0.0031850815038257973,0.0026858688768118567,0.005970079852703945,0.00026985429105123653,0.001575352796871542,0.00935011969050211,-0.005233317748330714,-0.002515268791246796,0.000931855626982085,-0.0006196477225841055,0.002264856361337624,0.007366739306045329,0.5203423404811538,1.0,0.6295677327712329,0.5057561138021236,0.43977754280675535,0.2798047307769937,0.20302823013574683,0.12271726477587136,-0.25430076999812146,-0.30871528943279986,-0.2565378488231148,-0.20836905464199046,-0.1828510912327246,-0.12732806099379193,-0.08901340913720691,-0.04420077291173115,-0.22213913549353773,-0.261313730718019,-0.21637019330771076,-0.17725154221123102,-0.15641932299593486,-0.10817880618231779,-0.08232599080082781,-0.04450036714101524,-0.0048956839573862584,0.0052609130777809664,0.007625098188881139,0.015036613024224292,0.02133356080917484,0.0030768866181157717,0.01992088198431158,-0.025809782485296365,-0.029559194120518335,-0.03125912615923087,-0.01199782674096819,-0.014461384470440099,-0.016743060380024405,-0.016853478857298904,-0.01566289870141804,0.727046226837585,0.514401433031664,0.16500677674145842,0.015677782871655044,0.4105397780342215,-0.010131967902986486,-0.02677704853366548,0.012597036570245334
bbva_sgn_returns_3d,0.4209669185586554,0.5899160812308327,0.7058667912540366,0.6252942043674725,0.5562257642904672,0.38013793560635467,0.26119076661627477,0.17036203767161326,0.4237029494752332,0.6010065595290602,0.726989778146309,0.6391235054842807,0.5672738599397794,0.3903145134293233,0.26956315193746755,0.17617769720378643,0.017448938041511333,0.005715132228243667,0.0028364413086040953,0.0016189021841089546,0.0007671467286497768,-0.001768703599705892,-0.00403220455183304,-0.01046752959229684,-0.008654975688101595,-0.001863175003672537,0.006385512256843248,0.003335064012852653,0.006078323444314504,0.017915822151293597,-0.018812879995634243,-0.012220855855237842,-0.003562269255822324,-0.0017396715942960825,0.0038488444595092346,0.013902110426298707,0.3987302945927461,0.6295677327712329,1.0,0.6753304727519902,0.5637835723884459,0.34640402039038337,0.23794500589088705,0.16081363586039285,-0.21363749107718327,-0.29770031735379787,-0.3268444106500108,-0.2808154116707592,-0.24732826361088042,-0.1623727492728302,-0.12570423901727498,-0.08480010854324957,-0.18892664061955194,-0.2493471551850443,-0.2668195836781071,-0.2325343726147721,-0.20316163148043156,-0.13018168456624354,-0.10546123478930598,-0.0758941995718275,-0.007306541482390258,-0.013323160440592995,-0.006257719482568819,-0.003305750123866144,-0.004544128134373839,-0.009006179220045778,0.011248532597009175,-0.03816956731981492,-0.04270519806486953,-0.048842512687259323,-0.022291022096927172,-0.02019119548317669,-0.023825313063924925,-0.02220509179008239,-0.016933320865949855,0.7892891549826508,0.5864675604675973,0.22271761514588623,0.033889762098715664,0.49992064260680485,-0.023524214071358795,-0.03205403224659991,0.005141315645376996
bbva_sgn_returns_4d,0.3561933910586293,0.5094667758817927,0.6202358274958573,0.7124958387148874,0.6447980835324473,0.44492029300089847,0.3008807209374157,0.1989578896296706,0.36350375675612095,0.5180802757158205,0.6359044817958689,0.731975580523159,0.6619500852598986,0.45371015047114094,0.3030876643257978,0.20159114671531353,0.03980144453787395,0.022348442230828814,0.017737282835380563,0.015989098389132334,0.015092228833888588,0.011603290602308441,0.010493141654058537,0.0018299289709615932,-0.02516870817690718,-0.009523087515303818,0.0020010212479749934,-0.0008420264924628454,-0.0002104245582365166,0.004178730557160357,-0.040218397522208967,-0.02458568914828139,-0.00958729885095928,-0.007842353715619001,-0.003835573566563604,-0.0008484890734148376,0.32681750357422207,0.5057561138021236,0.6753304727519902,1.0,0.727993115483646,0.42292281167234824,0.27939720740819785,0.1855049950888227,-0.18623756400985478,-0.2639631580984144,-0.3029856028268781,-0.31486144490761436,-0.2741556501267517,-0.17596421771483273,-0.13056891634188933,-0.1009644837750221,-0.1593299043928415,-0.21362265435556707,-0.243950161867201,-0.2571145731526384,-0.22604297252241845,-0.13554654708508046,-0.10677591049532367,-0.08875517877211553,-0.010923377594563183,-0.016102826230063923,-0.01709878410707916,-0.01391858277635521,-0.011244971540106055,-0.020063733327406973,-0.014788130656365948,-0.049485200490263934,-0.060224235265925144,-0.06107996502919903,-0.03514102913628882,-0.03507832395360274,-0.038896470429329366,-0.03895555631270565,-0.019221085133286107,0.8051750450548085,0.6535680254151123,0.2725195732176767,0.04014225262749861,0.5678650666656133,-0.028388000654946937,-0.03782997400902083,-0.004538920541551272
bbva_sgn_returns_5d,0.3061818973905644,0.4466929173622012,0.5485891123537935,0.6441289627011377,0.7119735269522792,0.4984832915478744,0.342113140804144,0.2092902775215213,0.3096754624412847,0.4559115522683727,0.5592466987281739,0.6582200765148974,0.7324666519036903,0.5100327200419489,0.3504206253365922,0.21556142572209758,0.044254849959372046,0.020438767736935877,0.013683830966258775,0.010602051970060054,0.008827415024924682,0.005082766241380452,0.00536306929237286,0.00014903311521308982,-0.011998870563601044,0.0058517389643620394,0.014011943706879625,0.01057256185716376,0.010677222697817535,0.016713560027096338,-0.030446095100942944,-0.012064763639613039,0.0010968882831895181,0.0038518210823680105,0.007938120738061345,0.013019458001513029,0.27173792039292666,0.43977754280675535,0.5637835723884459,0.727993115483646,1.0,0.4961279626998754,0.31659463241849034,0.20450415352064133,-0.15983534237066618,-0.23121891701422448,-0.286156400084824,-0.3153695682429562,-0.324999639745224,-0.21028148423112664,-0.14273840346788527,-0.09471210125293804,-0.13228851886743792,-0.1831218019019437,-0.22442752547953623,-0.25102610204172576,-0.2601441202933913,-0.16028575741789097,-0.11629282115088244,-0.09104748699111358,-0.019822713594018892,-0.023391936703167582,-0.03151821924100847,-0.03334769335319282,-0.026460150266126584,-0.026647101821374707,-0.030050679229477965,-0.06418048517649971,-0.05388738587993732,-0.0518548368883835,-0.022537133038536317,-0.02192825905450192,-0.02854864635343392,-0.0290050490852075,-0.021337481431416935,0.7365404117733785,0.6980739124949495,0.31219337319690044,0.035104591938642266,0.6214664092891936,-0.027707963202413154,-0.03829692590839697,-0.009877474824674317
bbva_sgn_returns_10d,0.20774367492670281,0.2920785876758088,0.3588451627760812,0.4251309867701841,0.4862209657017411,0.7101917853681553,0.4792570368053961,0.3149284943053874,0.21396619449275286,0.30090493914640043,0.3709225251718977,0.44119716717929286,0.5013168087941635,0.7352390378597708,0.4919540333555425,0.32346394947302853,0.1040448392230607,0.07585931769545035,0.05622718154503228,0.04731521886000264,0.04195157140013986,0.030421513962338522,0.027220334836147643,0.019486120347675082,-0.046930867068768777,-0.007419887189497145,0.010297957234538356,0.008361598844473812,0.010299112593784004,0.022836782368358823,-0.07661503001629216,-0.03675767917461104,-0.006962168720498493,-0.0031416484695858844,0.005591540197067689,0.015545463386118962,0.19141337705492487,0.2798047307769937,0.34640402039038337,0.42292281167234824,0.4961279626998754,1.0,0.4863881157670486,0.2917605819648323,-0.11289524268477347,-0.15464236463201703,-0.17670705866482214,-0.20539233253765268,-0.23865500353334426,-0.3317784017285064,-0.23162928158826565,-0.1584501331541604,-0.0993812030295051,-0.12152862527085934,-0.1344609051749356,-0.15863111198964286,-0.18462016063313585,-0.25932329262160375,-0.1808034944787804,-0.1381322492560685,-0.0019855937621667966,-0.0007205187550543898,-0.017220173537157955,-0.019669645533148164,-0.022724704636164748,-0.043729183176213694,-0.04115759732836905,-0.07999049507795475,-0.060070859982010914,-0.07258530899689555,-0.04094593641874028,-0.0254807551719907,-0.03388111009094827,-0.044172267354124106,-0.053316957395776785,0.469313473742392,0.7807195774384758,0.4383295277644576,0.09756923939407972,0.7330281537603532,-0.052194516839321775,-0.07727255435427931,-0.012641444260200042
