Dates,san,bbva
13/06/2001,10.1789,15.4103
14/06/2001,10.1973,15.3718
15/06/2001,10.1514,15.2662
18/06/2001,9.7296,14.8146
19/06/2001,9.8213,14.9779
20/06/2001,9.9497,15.0356
21/06/2001,9.7479,14.9875
22/06/2001,9.7571,14.853
25/06/2001,9.7204,14.8242
26/06/2001,9.6471,14.3631
27/06/2001,9.7388,14.3919
28/06/2001,9.7479,14.5168
29/06/2001,9.8121,14.6801
02/07/2001,10.1789,15.1509
03/07/2001,10.0872,14.9875
04/07/2001,9.7938,14.5264
05/07/2001,9.7204,14.2574
06/07/2001,9.0877,13.7866
09/07/2001,9.2619,13.8827
10/07/2001,9.2894,13.5849
11/07/2001,8.8217,13.2006
12/07/2001,8.7117,13.018
13/07/2001,8.9868,13.5945
16/07/2001,8.9318,13.6521
17/07/2001,9.0602,13.6617
18/07/2001,8.7851,13.3543
19/07/2001,8.996,13.5464
20/07/2001,8.9776,13.3062
23/07/2001,9.0785,13.5272
24/07/2001,8.9868,13.6425
25/07/2001,8.6383,13.0565
26/07/2001,8.7209,13.0661
27/07/2001,8.7576,12.8355
30/07/2001,9.0785,13.0949
31/07/2001,9.2161,13.4408
01/08/2001,9.2252,13.6905
02/08/2001,9.2436,13.6617
03/08/2001,9.1702,13.508
06/08/2001,9.3078,13.7866
07/08/2001,9.2344,13.6521
08/08/2001,9.0969,13.4119
09/08/2001,8.9043,13.1429
10/08/2001,8.8217,13.0661
13/08/2001,9.0693,13.1333
14/08/2001,9.0693,13.1333
15/08/2001,9.1794,13.5464
16/08/2001,9.1244,13.2102
17/08/2001,8.8034,12.8835
20/08/2001,8.8126,12.8739
21/08/2001,8.8034,12.97
22/08/2001,9.051,13.2774
23/08/2001,9.2344,13.4504
24/08/2001,9.482,13.6425
27/08/2001,9.537,13.7002
28/08/2001,9.372,13.4504
29/08/2001,9.482,13.5945
30/08/2001,9.161,13.2198
31/08/2001,9.1977,13.6425
03/09/2001,9.0877,13.239
04/09/2001,9.2252,13.4984
05/09/2001,8.996,13.1621
06/09/2001,8.7667,12.8259
07/09/2001,8.62,12.4896
10/09/2001,8.4274,12.3839
11/09/2001,8.1248,11.9516
12/09/2001,7.9139,11.7114
13/09/2001,7.8864,11.6057
14/09/2001,7.1069,10.7123
17/09/2001,7.5654,11.0485
18/09/2001,7.3362,10.9524
19/09/2001,7.1803,10.4529
20/09/2001,6.8226,9.8668
21/09/2001,6.355,9.127
24/09/2001,6.9969,10.1358
25/09/2001,7.2628,10.376
26/09/2001,7.2995,10.5201
27/09/2001,7.6755,10.7603
28/09/2001,7.7213,10.8564
01/10/2001,7.4646,10.6162
02/10/2001,7.6204,10.8756
03/10/2001,7.5104,10.8564
04/10/2001,7.8497,11.5289
05/10/2001,7.4737,10.9524
08/10/2001,7.5379,10.8083
09/10/2001,7.6113,11.0101
10/10/2001,7.9781,11.625
11/10/2001,7.9781,11.625
12/10/2001,7.9414,11.8459
15/10/2001,7.7947,11.4712
