,euler_maruyama_stock_50_strike_100,euler_maruyama_stock_50_strike_100_time,euler_maruyama_stock_60_strike_100,euler_maruyama_stock_60_strike_100_time,euler_maruyama_stock_70_strike_100,euler_maruyama_stock_70_strike_100_time,euler_maruyama_stock_80_strike_100,euler_maruyama_stock_80_strike_100_time,euler_maruyama_stock_90_strike_100,euler_maruyama_stock_90_strike_100_time,euler_maruyama_stock_100_strike_100,euler_maruyama_stock_100_strike_100_time,euler_maruyama_stock_110_strike_100,euler_maruyama_stock_110_strike_100_time,euler_maruyama_stock_120_strike_100,euler_maruyama_stock_120_strike_100_time,euler_maruyama_stock_130_strike_100,euler_maruyama_stock_130_strike_100_time,euler_maruyama_stock_140_strike_100,euler_maruyama_stock_140_strike_100_time,euler_maruyama_stock_150_strike_100,euler_maruyama_stock_150_strike_100_time
24,0.0003043934158402285,0.20657801628112793,0.0077144706327007895,0.2063741683959961,0.048160745762471154,0.20685815811157227,0.1609575309197658,0.21057391166687012,0.3394557324273248,0.21677637100219727,0.5340106866204558,0.21724200248718262,0.6995341187778251,0.2064800262451172,0.8122833424638947,0.20604920387268066,0.8824745616978024,0.2063910961151123,0.9184785954151544,0.20621299743652344,0.9363046348302978,0.20737886428833008
25,0.00043756553527032844,0.21559500694274902,0.0075717862190256835,0.20645403861999512,0.04832245476463627,0.20940375328063965,0.15982556790460997,0.20628976821899414,0.3362500892667574,0.20992779731750488,0.5331640924326502,0.20777225494384766,0.7004663236138359,0.2095048427581787,0.8140336046049761,0.21196413040161133,0.8817706519236719,0.2183549404144287,0.9188781117734447,0.20651698112487793,0.9364948807151979,0.20618486404418945
26,0.0004661024180053499,0.20642709732055664,0.0073625157456355264,0.20748496055603027,0.04860782359198649,0.2063899040222168,0.15882677700888423,0.2100508213043213,0.3369444867466429,0.22195100784301758,0.5347241086888314,0.21489405632019043,0.7017409710426668,0.20582199096679688,0.8136245759524408,0.2071981430053711,0.8823604141668623,0.21145391464233398,0.9196866567842704,0.21059203147888184,0.9373604994914936,0.20858025550842285
27,0.00041854094678031416,0.2142930030822754,0.007933253400335955,0.20616483688354492,0.04857928670925146,0.2065579891204834,0.1574570066376032,0.2061009407043457,0.3366305810365577,0.20664381980895996,0.5323935965988047,0.20676493644714355,0.6984877664108743,0.21453404426574707,0.8146614160251465,0.21048784255981445,0.8830357870582578,0.20619702339172363,0.9182217634705393,0.20618486404418945,0.9370656183698984,0.20627307891845703
28,0.000409028652535307,0.2060527801513672,0.007628859984495725,0.22208404541015625,0.04870294653443656,0.2084810733795166,0.15873165406643414,0.21509003639221191,0.3379147407596336,0.2144629955291748,0.5308050434598884,0.20595312118530273,0.6994675327181101,0.2070610523223877,0.8137101866006459,0.20646238327026367,0.8817421150409369,0.20946478843688965,0.9191349437180599,0.20975995063781738,0.9363236594187878,0.21027708053588867
29,0.0004470778295153356,0.2162020206451416,0.007628859984495725,0.20649981498718262,0.04746634828258563,0.20657706260681152,0.1596353220197098,0.20748186111450195,0.33748668751860833,0.20671892166137695,0.5347145963945864,0.2082502841949463,0.6975745861633537,0.2089381217956543,0.8134057931848055,0.21844720840454102,0.8823128526956373,0.20640897750854492,0.9183834724727044,0.20598196983337402,0.9367897618367932,0.20635414123535156
30,0.0004280532410253213,0.20666122436523438,0.007391052628370548,0.2108001708984375,0.047951475289080996,0.21226906776428223,0.15928336713264454,0.20995306968688965,0.3341193353558758,0.21607303619384766,0.5330784817844451,0.20600605010986328,0.6990870409483098,0.20646119117736816,0.8128826170013301,0.20621013641357422,0.8817706519236719,0.2107071876525879,0.9182503003532743,0.21172094345092773,0.9373985486684736,0.20990800857543945
31,0.0003995163582902999,0.20665884017944336,0.0073625157456355264,0.20670294761657715,0.048417577707086344,0.2063579559326172,0.15871262947794412,0.20640802383422852,0.3369539990408879,0.20639300346374512,0.5348667931025064,0.20936012268066406,0.6995436310720701,0.21653008460998535,0.8156792315093623,0.21519827842712402,0.8815233322733017,0.2229299545288086,0.9183073741187443,0.20632386207580566,0.9370561060756534,0.20690107345581055
32,0.00031390571008523563,0.20892119407653809,0.0077810566924158405,0.21344780921936035,0.048113184291246114,0.21148419380187988,0.16007288755498017,0.211165189743042,0.33547959343291184,0.20654010772705078,0.5319940802405144,0.20719504356384277,0.6996387540145201,0.20679783821105957,0.8143284857265712,0.20699381828308105,0.8831213977064629,0.2247920036315918,0.9187259150655246,0.21335697174072266,0.936609028246138,0.21319818496704102
33,0.00043756553527032844,0.20775794982910156,0.007353003451390519,0.223236083984375,0.048721971122926575,0.20700907707214355,0.15809433035201867,0.20959210395812988,0.3354320319616868,0.20930886268615723,0.5343150800362961,0.21986007690429688,0.699553143366315,0.20563483238220215,0.815241665974092,0.20575618743896484,0.8821321191049821,0.21032071113586426,0.9190683576583448,0.2064828872680664,0.9375602576706388,0.20646309852600098
34,0.00045659012376034273,0.21157026290893555,0.007533737042045655,0.22362399101257324,0.04850318835529141,0.21726107597351074,0.16137607186654612,0.20666098594665527,0.3363832613861875,0.20947980880737305,0.5337158054988607,0.2081611156463623,0.6965092092079128,0.20757079124450684,0.8150609323834368,0.21031403541564941,0.8830452993525029,0.21938729286193848,0.9194868986051252,0.21840786933898926,0.9370180568986733,0.21686100959777832
35,0.00041854094678031416,0.2060098648071289,0.007562273924780677,0.21048593521118164,0.04892172930207172,0.2102217674255371,0.15984459249309999,0.20677709579467773,0.33675424086174277,0.21232199668884277,0.5350950881643867,0.21483683586120605,0.7000763195497905,0.2088460922241211,0.8153748380935221,0.20656704902648926,0.8835018894762632,0.21043705940246582,0.9194108002511652,0.2105879783630371,0.9369039093677333,0.20707917213439941
36,0.0003995163582902999,0.21056413650512695,0.006848851856405141,0.22574806213378906,0.04870294653443656,0.20734190940856934,0.16043435473629042,0.20665788650512695,0.33669716709627273,0.20618891716003418,0.5333638506117954,0.20669794082641602,0.7010846227397612,0.21262502670288086,0.814071653781956,0.20955276489257812,0.8824079756380874,0.2231290340423584,0.9181361528223342,0.2081000804901123,0.9372083027835735,0.20608019828796387
37,0.0003900040640452927,0.20641112327575684,0.007039097741305284,0.2108762264251709,0.04735220075164554,0.20702266693115234,0.15925483024990955,0.2099299430847168,0.33621204008977734,0.2101590633392334,0.5337443423815956,0.21495413780212402,0.6982499590547491,0.20731496810913086,0.8133106702423555,0.20721030235290527,0.8827123690539276,0.2071521282196045,0.9198959272576606,0.20769619941711426,0.936542442186423,0.20985913276672363
38,0.00048512700649536416,0.21763181686401367,0.0072198313319604196,0.2326810359954834,0.0478183031696509,0.20612597465515137,0.15804676888079364,0.20622491836547852,0.3391037775402595,0.20706796646118164,0.5327170146031349,0.20644378662109375,0.6991441147137798,0.22048497200012207,0.8135199407157457,0.20992779731750488,0.8815138199790568,0.21651911735534668,0.9189542101274047,0.2059340476989746,0.9373890363742287,0.20558905601501465
39,0.0002853688273502142,0.2068958282470703,0.007495687865065626,0.20838499069213867,0.04758049581352572,0.21085000038146973,0.15862701882973906,0.2102348804473877,0.33819059729273887,0.21902680397033691,0.5349809406334466,0.2069230079650879,0.6977838566367438,0.21669602394104004,0.8157743544518123,0.2064058780670166,0.8823128526956373,0.20621991157531738,0.9191349437180599,0.21136903762817383,0.9379787986174191,0.20969510078430176
40,0.0003234180043302428,0.21414399147033691,0.007562273924780677,0.20649075508117676,0.04803708593728606,0.20632219314575195,0.15878872783190418,0.20716404914855957,0.3342715320637959,0.20615696907043457,0.5340772726801708,0.20612788200378418,0.7001143687267706,0.21077799797058105,0.8151275184431519,0.21944594383239746,0.8821796805762071,0.20638799667358398,0.9186593290058095,0.2062520980834961,0.9367231757770781,0.20660877227783203
41,0.00034244259282025706,0.20762896537780762,0.007505200159310633,0.20668411254882812,0.04667682786025004,0.21239614486694336,0.1592072687786845,0.21299195289611816,0.3373630276934232,0.21454739570617676,0.5318323712383493,0.21030187606811523,0.6980216639928689,0.20615696907043457,0.814062141487711,0.20656585693359375,0.8827884674078876,0.20891404151916504,0.9190303084813648,0.21781682968139648,0.9374365978454537,0.21186494827270508
42,0.0003900040640452927,0.20646905899047852,0.007600323101760706,0.20615100860595703,0.048721971122926575,0.20640206336975098,0.16043435473629042,0.20929288864135742,0.3376769334035085,0.20705294609069824,0.5325838424837047,0.20993280410766602,0.699458020423865,0.2230980396270752,0.8149658094409867,0.21685314178466797,0.8812760126229314,0.20671892166137695,0.919258603543245,0.20634222030639648,0.9380358723828891,0.2066349983215332
43,0.0003900040640452927,0.20969033241271973,0.007486175570820619,0.20908713340759277,0.04821781952794119,0.21181178092956543,0.1597589818448949,0.2160789966583252,0.33720131869125813,0.2069559097290039,0.5324126211872947,0.20604801177978516,0.700856327677881,0.2072439193725586,0.8138814078970559,0.20714282989501953,0.8827884674078876,0.21150898933410645,0.9188210380079747,0.2188422679901123,0.9367802495425481,0.21994376182556152
44,0.0005041515949853784,0.20604705810546875,0.007990327165805998,0.20642995834350586,0.04798952446606102,0.207291841506958,0.15959727284272981,0.20714211463928223,0.33587910979120217,0.24020791053771973,0.5358750962924772,0.2102668285369873,0.7016363358059716,0.23325300216674805,0.8132060350056604,0.2060391902923584,0.8844340943122739,0.20626473426818848,0.91930616501447,0.20650815963745117,0.9372748888432886,0.20808696746826172
45,0.000409028652535307,0.2100670337677002,0.0073434911571455125,0.21716904640197754,0.04706683192429533,0.21396517753601074,0.15904555977651938,0.20645904541015625,0.33881840871290936,0.2119150161743164,0.53291677278228,0.2073040008544922,0.6999716843130954,0.21281981468200684,0.8154223995647472,0.20924997329711914,0.8835304263589983,0.2112109661102295,0.9184310339439294,0.2157270908355713,0.9369324462504683,0.21979308128356934
46,0.00041854094678031416,0.20635294914245605,0.007771544398170834,0.20587968826293945,0.04847465147255638,0.2063758373260498,0.15995874002404006,0.2095649242401123,0.3389896300093195,0.2087709903717041,0.5323840843045595,0.2133958339691162,0.7000668072555455,0.22506499290466309,0.815222641385602,0.20619988441467285,0.8811047913265214,0.20707488059997559,0.9198483657864355,0.20586800575256348,0.9361904872993577,0.20667695999145508
47,0.0003329302985752499,0.21645092964172363,0.00788569192911092,0.2107992172241211,0.04925465960064697,0.20749211311340332,0.1589409245398243,0.20700979232788086,0.33715375722003305,0.20635294914245605,0.5308526049311134,0.2077949047088623,0.7010180366800461,0.21098923683166504,0.8151084938546619,0.2113637924194336,0.8823318772841273,0.21671605110168457,0.9183929847669494,0.21326112747192383,0.9370180568986733,0.20639276504516602
48,0.0002378073561251785,0.2064969539642334,0.007372028039880534,0.2069849967956543,0.0476946433444658,0.20658183097839355,0.15977800643338494,0.21198105812072754,0.33590764667393713,0.21054983139038086,0.5310904122872386,0.21430206298828125,0.7002475408462006,0.2449650764465332,0.8136911620121557,0.20630192756652832,0.8817135781582018,0.2133347988128662,0.9190493330698548,0.20601701736450195,0.9372939134317785,0.2091829776763916
49,0.0004946393007403713,0.21913790702819824,0.006982023975835241,0.21776485443115234,0.04739976222287058,0.2065579891204834,0.1594545884290547,0.20635318756103516,0.33796230223085866,0.20661568641662598,0.5334494612600004,0.2059781551361084,0.6999241228418703,0.2076878547668457,0.8152321536798469,0.21609783172607422,0.8828645657618477,0.21695327758789062,0.9200956854368056,0.20552706718444824,0.9361334135338877,0.2067410945892334
